item_id,order_id,product_id,quantity,unit_price,line_total
I000630,O000359,P0244,3,297.1,891.3
I000631,O000359,P0232,1,135.08,135.08
I000632,O000360,P0187,3,116.04,348.12
I000633,O000360,P0189,1,221.1,221.1
I000634,O000361,P0119,1,90.85,90.85
I000635,O000361,P0231,2,947.9,1895.8
I000636,O000362,P0268,1,339.84,339.84
I000637,O000363,P0091,2,987.54,1975.08
I000638,O000364,P0213,2,206.84,413.68
I000639,O000365,P0133,1,375.95,375.95
I000640,O000365,P0363,3,289.69,869.07
I000641,O000366,P0299,1,1338.55,1338.55
I000642,O000366,P0381,1,77.03,77.03
I000643,O000367,P0246,1,1143.11,1143.11
I000644,O000368,P0002,1,34.83,34.83
I000645,O000368,P0378,1,99.58,99.58
I000646,O000368,P0131,1,73.03,73.03
I000647,O000369,P0178,3,54.59,163.77
I000648,O000369,P0420,1,269.92,269.92
I000649,O000370,P0364,1,203.91,203.91
I000650,O000370,P0224,1,359.73,359.73
I000651,O000370,P0010,2,164.31,328.62
I000652,O000371,P0256,3,309.47,928.41
I000653,O000372,P0369,1,272.64,272.64
I000654,O000373,P0163,1,117.52,117.52
I000655,O000374,P0259,1,262.42,262.42
I000656,O000374,P0459,1,32.05,32.05
I000657,O000375,P0005,1,44.24,44.24
I000658,O000375,P0468,2,566.11,1132.22
I000659,O000375,P0337,1,992.93,992.93
I000660,O000376,P0028,1,57.02,57.02
I000661,O000377,P0229,1,19.18,19.18
I000662,O000377,P0396,2,102.12,204.24
I000663,O000377,P0230,1,109.82,109.82
I000664,O000378,P0330,1,558.95,558.95
I000665,O000379,P0261,1,398.42,398.42
I000666,O000380,P0456,1,209.37,209.37
I000667,O000380,P0007,2,182.15,364.3
I000668,O000381,P0225,1,178.35,178.35
I000669,O000381,P0357,1,91.59,91.59
I000670,O000381,P0241,1,372.13,372.13
I000671,O000382,P0361,2,231.84,463.68
I000672,O000383,P0133,1,375.95,375.95
I000673,O000384,P0365,1,514.41,514.41
I000674,O000384,P0456,1,209.37,209.37
I000675,O000384,P0229,1,19.18,19.18
I000676,O000384,P0390,3,333.06,999.18
I000677,O000385,P0337,1,992.93,992.93
I000678,O000386,P0003,1,151.43,151.43
I000679,O000386,P0142,1,151.05,151.05
I000680,O000386,P0208,1,10.21,10.21
I000681,O000386,P0359,1,312.92,312.92
I000682,O000387,P0325,1,182.04,182.04
I000683,O000388,P0312,1,369.69,369.69
I000684,O000389,P0095,1,32.73,32.73
I000685,O000389,P0054,1,1014.18,1014.18
I000686,O000389,P0340,2,203.6,407.2
I000687,O000390,P0349,2,300.45,600.9
I000688,O000390,P0023,2,60.27,120.54
I000689,O000390,P0098,1,121.0,121.0
I000690,O000391,P0485,1,161.66,161.66
I000691,O000392,P0028,1,57.02,57.02
I000692,O000392,P0053,1,420.56,420.56
I000693,O000393,P0392,1,49.1,49.1
I000694,O000393,P0205,1,248.7,248.7
I000695,O000393,P0315,1,546.96,546.96
I000696,O000394,P0451,1,50.74,50.74
I000697,O000394,P0358,1,137.53,137.53
I000698,O000395,P0410,2,25.48,50.96
I000699,O000396,P0028,1,57.02,57.02
I000700,O000396,P0161,1,273.12,273.12
I000701,O000396,P0022,1,1185.31,1185.31
I000702,O000397,P0126,1,83.13,83.13
I000703,O000397,P0372,1,42.86,42.86
I000704,O000398,P0154,1,860.24,860.24
I000705,O000399,P0104,1,20.15,20.15
I000706,O000399,P0281,3,52.33,156.99
I000707,O000399,P0100,1,24.68,24.68
I000708,O000400,P0197,1,11.97,11.97
I000709,O000400,P0119,1,90.85,90.85
I000710,O000401,P0063,1,130.59,130.59
I000711,O000401,P0331,1,60.8,60.8
I000712,O000402,P0135,1,28.88,28.88
I000713,O000402,P0312,1,369.69,369.69
I000714,O000403,P0073,1,126.73,126.73
I000715,O000404,P0397,1,107.58,107.58
I000716,O000405,P0254,2,25.8,51.6
I000717,O000405,P0177,1,375.35,375.35
I000718,O000406,P0268,1,339.84,339.84
I000719,O000406,P0450,1,239.93,239.93
I000720,O000406,P0074,1,75.58,75.58
I000721,O000407,P0155,1,233.32,233.32
I000722,O000407,P0182,1,1012.72,1012.72
I000723,O000407,P0180,1,772.06,772.06
I000724,O000408,P0203,1,1164.57,1164.57
I000725,O000409,P0177,2,399.41,798.82
I000726,O000409,P0318,1,587.8,587.8
I000727,O000409,P0045,3,541.02,1623.06
I000728,O000410,P0163,1,117.52,117.52
I000729,O000411,P0300,1,61.13,61.13
I000730,O000411,P0212,1,376.73,376.73
I000731,O000412,P0054,1,1076.29,1076.29
I000732,O000412,P0259,1,282.27,282.27
I000733,O000413,P0222,1,280.44,280.44
I000734,O000414,P0057,1,183.49,183.49
I000735,O000414,P0252,1,546.01,546.01
I000736,O000415,P0087,2,1480.59,2961.18
I000737,O000416,P0303,2,111.92,223.84
I000738,O000417,P0431,1,23.15,23.15
I000739,O000418,P0230,1,109.82,109.82
I000740,O000419,P0378,2,99.58,199.16
I000741,O000420,P0385,1,67.96,67.96
I000742,O000420,P0015,1,124.43,124.43
I000743,O000421,P0231,2,1005.9,2011.8
I000744,O000422,P0007,3,182.15,546.45
I000745,O000423,P0010,1,164.31,164.31
I000746,O000423,P0131,1,73.03,73.03
I000747,O000424,P0172,1,60.25,60.25
I000748,O000425,P0425,1,397.86,397.86
I000749,O000426,P0012,1,677.23,677.23
I000750,O000426,P0470,3,183.92,551.76
I000751,O000426,P0260,1,123.1,123.1
I000752,O000427,P0245,2,32.25,64.5
I000753,O000427,P0275,1,109.0,109.0
I000754,O000428,P0040,1,50.92,50.92
I000755,O000429,P0089,1,342.99,342.99
I000756,O000430,P0014,1,11.59,11.59
I000757,O000430,P0105,1,286.77,286.77
I000758,O000430,P0459,1,32.05,32.05
I000759,O000431,P0394,3,29.77,89.31
I000760,O000432,P0265,1,1040.34,1040.34
I000761,O000432,P0119,1,90.85,90.85
I000762,O000433,P0105,2,286.77,573.54
I000763,O000434,P0325,1,182.04,182.04
I000764,O000435,P0500,1,156.8,156.8
I000765,O000435,P0044,2,1249.04,2498.08
I000766,O000436,P0404,1,135.13,135.13
I000767,O000436,P0218,1,139.49,139.49
I000768,O000436,P0247,1,292.72,292.72
I000769,O000436,P0248,1,32.77,32.77
I000770,O000437,P0039,1,124.65,124.65
I000771,O000437,P0101,3,171.59,514.77
I000772,O000438,P0186,1,40.04,40.04
I000773,O000439,P0265,1,1040.34,1040.34
I000774,O000439,P0014,1,11.59,11.59
I000775,O000440,P0492,1,1138.21,1138.21
I000776,O000441,P0314,1,171.78,171.78
I000777,O000442,P0090,1,253.19,253.19
I000778,O000443,P0017,2,48.04,96.08
I000779,O000443,P0039,2,124.65,249.3
I000780,O000443,P0469,2,323.06,646.12
I000781,O000444,P0044,1,1249.04,1249.04
I000782,O000445,P0193,2,14.1,28.2
I000783,O000446,P0393,3,178.52,535.56
I000784,O000446,P0500,1,156.8,156.8
I000785,O000447,P0389,3,136.66,409.98
I000786,O000448,P0453,1,950.79,950.79
I000787,O000448,P0062,1,43.01,43.01
I000788,O000448,P0350,2,182.58,365.16
I000789,O000449,P0163,1,117.52,117.52
I000790,O000449,P0048,1,55.69,55.69
I000791,O000449,P0306,1,36.86,36.86
I000792,O000449,P0313,1,1035.51,1035.51
I000793,O000450,P0004,2,159.82,319.64
I000794,O000450,P0010,1,164.31,164.31
I000795,O000451,P0276,2,235.47,470.94
I000796,O000451,P0328,1,483.42,483.42
I000797,O000451,P0181,1,402.21,402.21
I000798,O000451,P0485,1,161.66,161.66
I000799,O000452,P0181,1,402.21,402.21
I000800,O000453,P0291,1,458.94,458.94
I000801,O000454,P0046,1,12.51,12.51
I000802,O000455,P0413,2,58.1,116.2
I000803,O000455,P0172,1,60.25,60.25
I000804,O000456,P0444,2,96.0,192.0
I000805,O000457,P0448,1,110.82,110.82
I000806,O000458,P0482,2,31.38,62.76
I000807,O000458,P0029,2,1161.57,2323.14
I000808,O000459,P0226,1,23.9,23.9
I000809,O000459,P0168,1,56.07,56.07
I000810,O000460,P0101,1,171.59,171.59
I000811,O000461,P0145,1,157.42,157.42
I000812,O000461,P0039,1,124.65,124.65
I000813,O000462,P0034,1,1078.67,1078.67
I000814,O000463,P0115,1,61.65,61.65
I000815,O000463,P0436,1,453.79,453.79
I000816,O000463,P0210,1,102.24,102.24
I000817,O000464,P0191,2,41.26,82.52
I000818,O000465,P0147,1,172.12,172.12
I000819,O000465,P0242,1,1343.51,1343.51
I000820,O000466,P0333,1,1297.6,1297.6
I000821,O000467,P0263,3,1094.91,3284.73
I000822,O000468,P0188,1,165.85,165.85
I000823,O000469,P0189,1,221.1,221.1
I000824,O000470,P0041,2,329.03,658.06
I000825,O000471,P0309,2,52.11,104.22
I000826,O000471,P0291,1,458.94,458.94
I000827,O000472,P0134,2,980.8,1961.6
I000828,O000473,P0382,1,207.33,207.33
I000829,O000473,P0284,1,1290.67,1290.67
I000830,O000473,P0239,1,213.26,213.26
I000831,O000474,P0177,1,375.35,375.35
I000832,O000474,P0299,2,1338.55,2677.1
I000833,O000475,P0288,1,62.15,62.15
I000834,O000476,P0224,1,359.73,359.73
I000835,O000476,P0220,1,74.78,74.78
I000836,O000477,P0280,1,71.06,71.06
I000837,O000478,P0264,1,296.9,296.9
I000838,O000478,P0005,2,44.24,88.48
I000839,O000478,P0202,1,458.33,458.33
I000840,O000479,P0320,1,303.05,303.05
I000841,O000479,P0431,3,23.15,69.45
I000842,O000480,P0011,1,164.09,164.09
I000843,O000481,P0174,1,187.75,187.75
I000844,O000481,P0453,1,950.79,950.79
I000845,O000482,P0462,1,958.47,958.47
I000846,O000482,P0053,1,420.56,420.56
I000847,O000483,P0499,1,57.29,57.29
I000848,O000483,P0247,1,292.72,292.72
I000849,O000484,P0109,2,378.8,757.6
I000850,O000485,P0212,1,376.73,376.73
I000851,O000485,P0083,1,177.96,177.96
I000852,O000485,P0122,1,127.23,127.23
I000853,O000486,P0376,1,162.59,162.59
I000854,O000486,P0239,1,213.26,213.26
I000855,O000487,P0019,2,46.32,92.64
I000856,O000487,P0209,1,392.53,392.53
I000857,O000487,P0351,3,1371.76,4115.28
I000858,O000488,P0244,2,297.1,594.2
I000859,O000488,P0422,1,149.73,149.73
I000860,O000489,P0174,1,187.75,187.75
I000861,O000489,P0383,1,20.7,20.7
I000862,O000489,P0302,1,245.88,245.88
I000863,O000489,P0424,1,160.18,160.18
I000864,O000490,P0184,1,71.86,71.86
I000865,O000490,P0456,1,209.37,209.37
I000866,O000490,P0365,1,514.41,514.41
I000867,O000491,P0170,1,158.2,158.2
I000868,O000492,P0338,2,1155.1,2310.2
I000869,O000492,P0102,1,119.5,119.5
I000870,O000492,P0165,1,1428.61,1428.61
I000871,O000493,P0032,1,205.49,205.49
I000872,O000493,P0112,1,457.9,457.9
I000873,O000493,P0496,2,285.69,571.38
I000874,O000494,P0314,1,171.78,171.78
I000875,O000495,P0005,1,44.24,44.24
I000876,O000495,P0053,1,420.56,420.56
I000877,O000496,P0035,1,1226.6,1226.6
I000878,O000497,P0006,1,221.11,221.11
I000879,O000498,P0295,1,149.36,149.36
I000880,O000499,P0010,3,164.31,492.93
I000881,O000499,P0403,1,98.2,98.2
I000882,O000499,P0077,1,144.53,144.53
I000883,O000500,P0068,2,17.57,35.14
I000884,O000500,P0376,1,162.59,162.59
I000885,O000501,P0206,1,185.41,185.41
I000886,O000502,P0436,1,453.79,453.79
I000887,O000502,P0266,1,379.79,379.79
I000888,O000502,P0254,1,25.8,25.8
I000889,O000503,P0458,1,62.51,62.51
I000890,O000504,P0174,1,187.75,187.75
I000891,O000505,P0348,1,86.93,86.93
I000892,O000505,P0144,2,98.03,196.06
I000893,O000506,P0078,1,263.47,263.47
I000894,O000506,P0264,2,296.9,593.8
I000895,O000507,P0324,1,61.61,61.61
I000896,O000507,P0481,1,31.21,31.21
I000897,O000508,P0089,1,342.99,342.99
I000898,O000508,P0177,1,375.35,375.35
I000899,O000509,P0223,1,88.13,88.13
I000900,O000509,P0191,1,41.26,41.26
I000901,O000510,P0140,1,271.26,271.26
I000902,O000510,P0073,1,126.73,126.73
I000903,O000510,P0134,1,980.8,980.8
I000904,O000511,P0312,1,369.69,369.69
I000905,O000511,P0358,1,137.53,137.53
I000906,O000511,P0013,1,58.05,58.05
I000907,O000512,P0297,1,756.22,756.22
I000908,O000513,P0025,1,410.99,410.99
I000909,O000514,P0208,2,10.21,20.42
I000910,O000515,P0048,1,55.69,55.69
I000911,O000515,P0314,1,171.78,171.78
I000912,O000515,P0011,2,164.09,328.18
I000913,O000516,P0220,2,74.78,149.56
I000914,O000517,P0015,1,124.43,124.43
I000915,O000517,P0119,1,90.85,90.85
I000916,O000518,P0044,3,1249.04,3747.12
I000917,O000518,P0317,1,121.46,121.46
I000918,O000519,P0264,1,296.9,296.9
I000919,O000520,P0468,2,566.11,1132.22
I000920,O000520,P0367,1,303.39,303.39
I000921,O000521,P0185,1,146.37,146.37
I000922,O000522,P0490,2,43.01,86.02
I000923,O000522,P0251,2,468.13,936.26
I000924,O000522,P0094,3,674.43,2023.29
I000925,O000523,P0063,1,130.59,130.59
I000926,O000524,P0274,1,57.38,57.38
I000927,O000524,P0172,1,60.25,60.25
I000928,O000525,P0011,3,164.09,492.27
I000929,O000526,P0216,1,256.02,256.02
I000930,O000527,P0444,1,96.0,96.0
I000931,O000527,P0457,1,341.15,341.15
I000932,O000527,P0495,1,273.23,273.23
I000933,O000527,P0475,1,49.0,49.0
I000934,O000528,P0258,1,364.25,364.25
I000935,O000528,P0038,2,388.92,777.84
I000936,O000529,P0035,1,1226.6,1226.6
I000937,O000530,P0056,2,16.17,32.34
I000938,O000530,P0005,1,44.24,44.24
I000939,O000530,P0461,1,179.86,179.86
I000940,O000530,P0279,1,57.89,57.89
I000941,O000531,P0378,1,99.58,99.58
I000942,O000532,P0059,1,395.94,395.94
I000943,O000532,P0414,1,80.78,80.78
I000944,O000532,P0044,3,1341.18,4023.54
I000945,O000532,P0266,2,406.94,813.88
I000946,O000533,P0219,1,163.13,163.13
I000947,O000534,P0383,1,20.7,20.7
I000948,O000534,P0333,2,1389.47,2778.94
I000949,O000535,P0439,1,328.81,328.81
I000950,O000535,P0106,2,37.93,75.86
I000951,O000535,P0269,1,109.4,109.4
I000952,O000536,P0357,3,91.59,274.77
I000953,O000537,P0356,1,180.38,180.38
I000954,O000538,P0393,3,178.52,535.56
I000955,O000538,P0444,1,96.0,96.0
I000956,O000538,P0379,1,58.46,58.46
I000957,O000539,P0302,1,245.88,245.88
I000958,O000539,P0480,1,324.37,324.37
I000959,O000540,P0065,1,29.8,29.8
I000960,O000541,P0422,1,149.73,149.73
I000961,O000541,P0348,1,86.93,86.93
I000962,O000541,P0389,1,136.66,136.66
I000963,O000542,P0209,1,392.53,392.53
I000964,O000543,P0390,1,333.06,333.06
I000965,O000544,P0494,2,141.91,283.82
I000966,O000544,P0313,1,1035.51,1035.51
I000967,O000544,P0338,1,1155.1,1155.1
I000968,O000545,P0328,1,483.42,483.42
I000969,O000545,P0321,1,897.8,897.8
I000970,O000545,P0306,1,36.86,36.86
I000971,O000546,P0011,1,164.09,164.09
I000972,O000547,P0247,1,292.72,292.72
I000973,O000548,P0399,1,857.69,857.69
I000974,O000549,P0432,2,37.73,75.46
I000975,O000550,P0245,1,32.25,32.25
I000976,O000550,P0359,1,312.92,312.92
I000977,O000550,P0401,2,207.16,414.32
I000978,O000550,P0475,1,49.0,49.0
I000979,O000551,P0471,1,436.64,436.64
I000980,O000552,P0053,1,420.56,420.56
I000981,O000553,P0286,1,90.63,90.63
I000982,O000553,P0328,1,483.42,483.42
I000983,O000554,P0272,1,29.33,29.33
I000984,O000554,P0276,1,235.47,235.47
I000985,O000555,P0345,1,79.7,79.7
I000986,O000555,P0142,1,151.05,151.05
I000987,O000556,P0068,1,17.57,17.57
I000988,O000556,P0278,2,998.12,1996.24
I000989,O000556,P0447,1,84.98,84.98
I000990,O000557,P0054,2,1014.18,2028.36
I000991,O000557,P0423,1,574.45,574.45
I000992,O000557,P0009,1,232.66,232.66
I000993,O000558,P0301,1,158.13,158.13
I000994,O000558,P0450,1,239.93,239.93
I000995,O000558,P0089,2,342.99,685.98
I000996,O000558,P0283,1,50.52,50.52
I000997,O000559,P0198,1,27.4,27.4
I000998,O000559,P0060,1,330.99,330.99
I000999,O000560,P0071,3,807.05,2421.15
I001000,O000561,P0483,1,37.33,37.33
I001001,O000562,P0280,1,71.06,71.06
I001002,O000563,P0448,1,110.82,110.82
I001003,O000564,P0229,1,19.18,19.18
I001004,O000565,P0062,2,43.01,86.02
I001005,O000565,P0114,1,91.12,91.12
I001006,O000565,P0062,1,43.01,43.01
I001007,O000566,P0221,1,241.42,241.42
I001008,O000567,P0429,2,386.87,773.74
I001009,O000568,P0214,1,135.66,135.66
I001010,O000569,P0452,1,28.98,28.98
I001011,O000569,P0212,1,376.73,376.73
I001012,O000570,P0152,2,369.79,739.58
I001013,O000570,P0318,2,546.11,1092.22
I001014,O000570,P0047,1,749.76,749.76
I001015,O000571,P0377,1,200.5,200.5
I001016,O000572,P0468,1,566.11,566.11
I001017,O000573,P0139,1,280.18,280.18
I001018,O000573,P0284,1,1290.67,1290.67
I001019,O000574,P0123,1,197.26,197.26
I001020,O000575,P0271,1,34.63,34.63
I001021,O000576,P0456,2,209.37,418.74
I001022,O000577,P0230,1,109.82,109.82
I001023,O000578,P0468,1,566.11,566.11
I001024,O000579,P0122,1,127.23,127.23
I001025,O000579,P0197,1,11.97,11.97
I001026,O000579,P0081,1,284.34,284.34
I001027,O000580,P0022,2,1185.31,2370.62
I001028,O000581,P0145,1,146.08,146.08
I001029,O000581,P0012,1,677.23,677.23
I001030,O000581,P0296,2,30.2,60.4
I001031,O000582,P0250,2,246.09,492.18
I001032,O000582,P0103,1,217.52,217.52
I001033,O000583,P0137,1,26.78,26.78
I001034,O000584,P0243,2,86.13,172.26
I001035,O000585,P0303,1,111.92,111.92
I001036,O000586,P0141,1,1129.6,1129.6
I001037,O000586,P0218,1,139.49,139.49
I001038,O000587,P0163,1,117.52,117.52
I001039,O000587,P0136,1,47.43,47.43
I001040,O000588,P0230,2,109.82,219.64
I001041,O000589,P0378,1,99.58,99.58
I001042,O000590,P0020,1,48.33,48.33
I001043,O000590,P0243,1,86.13,86.13
I001044,O000590,P0147,2,172.12,344.24
I001045,O000590,P0265,1,1040.34,1040.34
I001046,O000591,P0315,1,546.96,546.96
I001047,O000592,P0405,1,1026.48,1026.48
I001048,O000592,P0205,1,248.7,248.7
I001049,O000592,P0148,1,191.33,191.33
I001050,O000593,P0461,1,179.86,179.86
I001051,O000594,P0375,1,289.82,289.82
I001052,O000595,P0426,2,1053.26,2106.52
I001053,O000596,P0405,1,1101.79,1101.79
I001054,O000596,P0022,1,1245.41,1245.41
I001055,O000597,P0268,1,339.84,339.84
I001056,O000597,P0310,1,49.86,49.86
I001057,O000598,P0208,1,10.21,10.21
I001058,O000598,P0442,1,381.56,381.56
I001059,O000598,P0419,1,193.39,193.39
I001060,O000599,P0240,1,13.93,13.93
I001061,O000600,P0037,1,82.46,82.46
I001062,O000600,P0156,1,96.87,96.87
I001063,O000601,P0469,1,323.06,323.06
I001064,O000601,P0050,1,581.6,581.6
I001065,O000602,P0310,1,49.86,49.86
I001066,O000602,P0310,1,49.86,49.86
I001067,O000603,P0334,1,175.34,175.34
I001068,O000604,P0357,1,91.59,91.59
I001069,O000604,P0263,1,1094.91,1094.91
I001070,O000604,P0004,1,159.82,159.82
I001071,O000605,P0195,1,171.11,171.11
I001072,O000606,P0204,1,1476.52,1476.52
I001073,O000607,P0151,1,391.62,391.62
I001074,O000608,P0267,1,123.26,123.26
I001075,O000608,P0039,1,124.65,124.65
I001076,O000608,P0254,1,25.8,25.8
I001077,O000609,P0346,1,1356.95,1356.95
I001078,O000610,P0131,1,73.03,73.03
I001079,O000610,P0388,2,153.43,306.86
I001080,O000611,P0484,3,27.8,83.4
I001081,O000612,P0429,1,386.87,386.87
I001082,O000613,P0355,1,15.05,15.05
I001083,O000613,P0380,1,37.11,37.11
I001084,O000614,P0327,1,256.64,256.64
I001085,O000614,P0290,1,210.19,210.19
I001086,O000615,P0375,1,289.82,289.82
I001087,O000615,P0189,1,221.1,221.1
I001088,O000616,P0365,1,514.41,514.41
I001089,O000617,P0021,1,225.3,225.3
I001090,O000618,P0089,2,342.99,685.98
I001091,O000618,P0088,1,18.99,18.99
I001092,O000619,P0341,1,44.03,44.03
I001093,O000620,P0377,1,200.5,200.5
I001094,O000620,P0415,1,41.88,41.88
I001095,O000621,P0077,1,144.53,144.53
I001096,O000622,P0461,1,179.86,179.86
I001097,O000622,P0325,1,182.04,182.04
I001098,O000623,P0026,1,146.77,146.77
I001099,O000623,P0027,2,30.61,61.22
I001100,O000623,P0223,1,88.13,88.13
I001101,O000624,P0288,3,62.15,186.45
I001102,O000625,P0326,1,387.87,387.87
I001103,O000625,P0345,1,79.7,79.7
I001104,O000625,P0326,1,387.87,387.87
I001105,O000626,P0454,1,409.17,409.17
I001106,O000626,P0471,2,436.64,873.28
I001107,O000627,P0440,2,355.55,711.1
I001108,O000628,P0008,1,69.75,69.75
I001109,O000629,P0170,1,158.2,158.2
I001110,O000630,P0341,1,44.03,44.03
I001111,O000630,P0390,1,333.06,333.06
I001112,O000630,P0468,1,566.11,566.11
I001113,O000631,P0342,1,177.18,177.18
I001114,O000631,P0298,1,15.01,15.01
I001115,O000631,P0475,3,49.0,147.0
I001116,O000632,P0359,1,312.92,312.92
I001117,O000633,P0162,1,159.25,159.25
I001118,O000634,P0022,1,1255.29,1255.29
I001119,O000635,P0461,1,179.86,179.86
I001120,O000636,P0042,1,257.76,257.76
I001121,O000636,P0151,1,391.62,391.62
I001122,O000637,P0321,2,961.03,1922.06
I001123,O000638,P0081,1,284.34,284.34
I001124,O000639,P0347,1,420.23,420.23
I001125,O000639,P0180,1,772.06,772.06
I001126,O000640,P0493,1,301.89,301.89
I001127,O000640,P0193,1,14.1,14.1
I001128,O000640,P0492,1,1138.21,1138.21
I001129,O000641,P0117,1,500.73,500.73
I001130,O000641,P0347,1,420.23,420.23
I001131,O000641,P0097,1,14.42,14.42
I001132,O000641,P0312,1,369.69,369.69
I001133,O000642,P0500,2,156.8,313.6
I001134,O000642,P0068,1,17.57,17.57
I001135,O000643,P0446,1,56.62,56.62
I001136,O000643,P0094,3,725.06,2175.18
I001137,O000644,P0038,2,388.92,777.84
I001138,O000645,P0104,1,20.15,20.15
I001139,O000645,P0164,2,87.77,175.54
I001140,O000646,P0232,1,135.08,135.08
I001141,O000647,P0437,1,98.36,98.36
I001142,O000647,P0244,1,297.1,297.1
I001143,O000647,P0337,1,992.93,992.93
I001144,O000647,P0424,2,160.18,320.36
I001145,O000648,P0249,1,18.94,18.94
I001146,O000649,P0286,1,90.63,90.63
I001147,O000650,P0120,1,168.35,168.35
I001148,O000651,P0375,2,289.82,579.64
I001149,O000651,P0010,1,164.31,164.31
I001150,O000652,P0006,1,221.11,221.11
I001151,O000652,P0498,3,187.22,561.66
I001152,O000652,P0364,1,203.91,203.91
I001153,O000653,P0360,2,48.84,97.68
I001154,O000653,P0405,1,1081.56,1081.56
I001155,O000654,P0247,1,292.72,292.72
I001156,O000654,P0459,2,32.05,64.1
I001157,O000655,P0162,1,159.25,159.25
I001158,O000656,P0302,2,245.88,491.76
I001159,O000657,P0063,2,130.59,261.18
I001160,O000658,P0163,2,117.52,235.04
I001161,O000658,P0430,2,185.88,371.76
I001162,O000658,P0471,1,436.64,436.64
I001163,O000658,P0114,1,91.12,91.12
I001164,O000659,P0109,1,378.8,378.8
I001165,O000660,P0241,1,372.13,372.13
I001166,O000660,P0168,1,56.07,56.07
I001167,O000660,P0375,1,289.82,289.82
I001168,O000661,P0356,3,180.38,541.14
I001169,O000661,P0203,1,1229.29,1229.29
I001170,O000662,P0382,1,207.33,207.33
I001171,O000663,P0222,1,280.44,280.44
I001172,O000664,P0263,1,1094.91,1094.91
I001173,O000665,P0105,1,286.77,286.77
I001174,O000666,P0208,1,10.21,10.21
I001175,O000666,P0378,1,99.58,99.58
I001176,O000666,P0351,1,1371.76,1371.76
I001177,O000667,P0018,1,147.45,147.45
I001178,O000668,P0014,1,11.59,11.59
I001179,O000669,P0189,1,221.1,221.1
I001180,O000669,P0118,2,240.86,481.72
I001181,O000670,P0123,1,197.26,197.26
I001182,O000671,P0030,3,387.95,1163.85
I001183,O000672,P0160,1,118.55,118.55
I001184,O000672,P0406,1,1341.43,1341.43
I001185,O000672,P0162,1,159.25,159.25
I001186,O000672,P0050,1,614.68,614.68
I001187,O000673,P0304,1,20.41,20.41
I001188,O000674,P0344,1,11.12,11.12
I001189,O000675,P0476,1,55.12,55.12
I001190,O000675,P0058,1,479.48,479.48
I001191,O000676,P0061,1,196.53,196.53
I001192,O000677,P0189,1,221.1,221.1
I001193,O000677,P0455,1,1359.74,1359.74
I001194,O000677,P0200,1,238.54,238.54
I001195,O000678,P0194,1,72.49,72.49
I001196,O000679,P0422,1,149.73,149.73
I001197,O000679,P0269,2,109.4,218.8
I001198,O000679,P0048,1,55.69,55.69
I001199,O000680,P0378,2,99.58,199.16
I001200,O000681,P0395,1,71.75,71.75
I001201,O000682,P0184,3,71.86,215.58
I001202,O000682,P0432,3,37.73,113.19
I001203,O000683,P0260,1,123.1,123.1
I001204,O000683,P0185,3,146.37,439.11
