customer_id,name,segment,region,channel,signup_date
C00561,Customer 561,smb,West,web,2023-05-16
C00562,Customer 562,consumer,North,store,2024-08-09
C00563,Customer 563,consumer,South,store,2023-01-26
C00564,Customer 564,consumer,North,web,2023-01-07
C00565,Customer 565,consumer,East,referral,2024-08-13
C00566,Customer 566,consumer,East,referral,2023-01-15
C00567,Customer 567,consumer,North,web,2024-03-07
C00568,Customer 568,consumer,North,store,2024-02-04
C00569,Customer 569,smb,East,referral,2023-07-26
C00570,Customer 570,consumer,West,web,2024-08-23
C00571,Customer 571,consumer,East,web,2024-08-31
C00572,Customer 572,smb,East,web,2023-08-04
C00573,Customer 573,consumer,West,store,2024-05-16
C00574,Customer 574,consumer,West,store,2024-04-03
C00575,Customer 575,smb,North,web,2023-09-16
C00576,Customer 576,smb,West,referral,2023-11-25
C00577,Customer 577,consumer,South,store,2024-03-29
C00578,Customer 578,smb,West,store,2024-01-10
C00579,Customer 579,consumer,East,web,2024-04-08
C00580,Customer 580,consumer,West,web,2023-03-16
C00581,Customer 581,consumer,West,store,2023-08-30
C00582,Customer 582,enterprise,South,web,2023-01-17
C00583,Customer 583,consumer,North,store,2024-11-19
C00584,Customer 584,consumer,West,store,2023-09-16
C00585,Customer 585,consumer,East,web,2023-05-03
C00586,Customer 586,consumer,East,store,2023-11-07
C00587,Customer 587,consumer,North,web,2023-04-21
C00588,Customer 588,consumer,South,web,2023-09-13
C00589,Customer 589,consumer,East,web,2023-08-22
C00590,Customer 590,consumer,South,web,2024-05-11
C00591,Customer 591,consumer,South,web,2023-02-09
C00592,Customer 592,consumer,West,store,2023-05-02
C00593,Customer 593,consumer,East,store,2024-03-25
C00594,Customer 594,consumer,North,web,2024-12-27
C00595,Customer 595,smb,South,store,2024-06-02
C00596,Customer 596,consumer,East,web,2023-04-02
C00597,Customer 597,consumer,East,web,2023-12-27
C00598,Customer 598,consumer,East,store,2023-05-03
C00599,Customer 599,consumer,East,store,2023-12-03
C00600,Customer 600,consumer,South,store,2024-08-30
C00601,Customer 601,consumer,East,web,2024-05-27
C00602,Customer 602,consumer,South,store,2024-08-25
C00603,Customer 603,consumer,North,store,2024-03-03
C00604,Customer 604,consumer,West,referral,2024-03-08
C00605,Customer 605,consumer,East,web,2023-01-07
C00606,Customer 606,consumer,East,web,2023-04-30
C00607,Customer 607,consumer,South,store,2024-01-22
C00608,Customer 608,consumer,West,referral,2023-12-16
C00609,Customer 609,consumer,East,web,2024-10-02
C00610,Customer 610,consumer,North,web,2024-11-21
C00611,Customer 611,consumer,East,web,2023-04-08
C00612,Customer 612,smb,North,web,2023-02-12
C00613,Customer 613,consumer,North,web,2023-07-02
C00614,Customer 614,consumer,West,web,2024-11-27
C00615,Customer 615,smb,West,web,2024-07-18
C00616,Customer 616,smb,North,web,2024-11-03
C00617,Customer 617,consumer,North,web,2023-08-23
C00618,Customer 618,consumer,West,web,2024-03-21
C00619,Customer 619,smb,West,web,2023-07-19
C00620,Customer 620,smb,West,referral,2024-05-27
C00621,Customer 621,consumer,North,web,2024-06-09
C00622,Customer 622,consumer,West,store,2023-08-01
C00623,Customer 623,consumer,East,web,2024-01-13
C00624,Customer 624,consumer,South,referral,2024-06-29
C00625,Customer 625,consumer,West,web,2024-04-30
C00626,Customer 626,consumer,East,web,2023-12-27
C00627,Customer 627,consumer,West,web,2023-06-17
C00628,Customer 628,smb,North,store,2024-11-12
C00629,Customer 629,consumer,West,web,2024-08-16
C00630,Customer 630,consumer,South,web,2024-02-08
C00631,Customer 631,smb,South,web,2023-05-17
C00632,Customer 632,smb,West,store,2023-08-21
C00633,Customer 633,consumer,West,web,2023-04-25
C00634,Customer 634,consumer,East,web,2023-09-09
C00635,Customer 635,consumer,West,web,2024-05-07
C00636,Customer 636,consumer,South,web,2023-10-16
C00637,Customer 637,consumer,South,store,2023-02-18
C00638,Customer 638,consumer,East,web,2024-03-27
C00639,Customer 639,consumer,East,web,2024-05-30
C00640,Customer 640,consumer,East,store,2024-11-18
C00641,Customer 641,consumer,South,store,2023-09-29
C00642,Customer 642,consumer,East,web,2024-03-06
C00643,Customer 643,consumer,West,store,2023-01-26
C00644,Customer 644,consumer,West,web,2023-03-11
C00645,Customer 645,consumer,East,web,2023-10-20
C00646,Customer 646,smb,East,referral,2024-02-10
C00647,Customer 647,consumer,East,referral,2023-08-22
C00648,Customer 648,consumer,West,web,2023-08-19
C00649,Customer 649,smb,South,web,2023-09-20
C00650,Customer 650,consumer,West,web,2024-08-08
C00651,Customer 651,consumer,West,web,2023-05-01
C00652,Customer 652,consumer,East,web,2024-04-07
C00653,Customer 653,consumer,West,web,2024-06-01
C00654,Customer 654,smb,East,referral,2023-01-24
C00655,Customer 655,consumer,East,store,2024-12-06
C00656,Customer 656,consumer,East,web,2024-11-10
C00657,Customer 657,consumer,East,web,2024-01-12
C00658,Customer 658,consumer,West,web,2024-05-14
C00659,Customer 659,consumer,West,web,2024-03-12
C00660,Customer 660,consumer,North,web,2024-12-22
C00661,Customer 661,consumer,East,store,2024-10-06
C00662,Customer 662,enterprise,East,web,2024-05-13
C00663,Customer 663,consumer,West,store,2023-06-23
C00664,Customer 664,consumer,East,store,2024-10-24
C00665,Customer 665,consumer,East,web,2024-08-22
C00666,Customer 666,consumer,East,web,2024-05-23
C00667,Customer 667,consumer,South,store,2023-11-06
C00668,Customer 668,consumer,West,referral,2023-03-11
C00669,Customer 669,consumer,West,store,2023-07-24
C00670,Customer 670,consumer,South,web,2023-12-07
C00671,Customer 671,consumer,North,web,2023-02-01
C00672,Customer 672,smb,West,web,2023-02-12
C00673,Customer 673,consumer,East,referral,2023-04-28
C00674,Customer 674,consumer,West,store,2023-01-15
C00675,Customer 675,consumer,West,store,2023-11-18
C00676,Customer 676,enterprise,East,web,2024-09-18
C00677,Customer 677,consumer,West,store,2023-12-03
C00678,Customer 678,consumer,South,web,2024-06-15
C00679,Customer 679,enterprise,East,web,2024-11-20
C00680,Customer 680,smb,West,web,2024-08-13
C00681,Customer 681,smb,West,referral,2024-01-16
C00682,Customer 682,consumer,South,store,2024-05-25
C00683,Customer 683,consumer,West,web,2023-04-30
C00684,Customer 684,consumer,East,store,2023-01-26
C00685,Customer 685,smb,East,web,2024-06-17
C00686,Customer 686,consumer,East,web,2024-12-13
C00687,Customer 687,consumer,East,web,2023-03-05
C00688,Customer 688,consumer,West,web,2024-04-04
C00689,Customer 689,smb,West,web,2024-12-26
C00690,Customer 690,consumer,West,web,2023-11-10
C00691,Customer 691,consumer,East,store,2024-08-12
C00692,Customer 692,consumer,South,web,2023-08-04
C00693,Customer 693,consumer,West,store,2024-03-31
C00694,Customer 694,consumer,West,web,2024-06-23
C00695,Customer 695,consumer,East,store,2024-12-13
C00696,Customer 696,consumer,East,store,2024-08-01
C00697,Customer 697,consumer,North,store,2024-04-17
C00698,Customer 698,consumer,East,web,2023-12-25
C00699,Customer 699,consumer,East,store,2023-05-06
C00700,Customer 700,consumer,East,web,2024-12-07
C00701,Customer 701,consumer,North,store,2024-11-16
C00702,Customer 702,consumer,South,web,2023-03-28
C00703,Customer 703,consumer,East,web,2023-12-09
C00704,Customer 704,consumer,West,web,2024-01-30
C00705,Customer 705,consumer,West,store,2024-04-28
C00706,Customer 706,enterprise,East,web,2024-10-27
C00707,Customer 707,consumer,South,referral,2024-03-31
C00708,Customer 708,smb,East,referral,2024-04-20
C00709,Customer 709,consumer,West,store,2023-07-29
C00710,Customer 710,consumer,South,web,2024-06-08
C00711,Customer 711,smb,South,store,2024-11-06
C00712,Customer 712,consumer,West,web,2024-07-29
C00713,Customer 713,consumer,South,web,2023-11-03
C00714,Customer 714,consumer,East,referral,2023-03-17
C00715,Customer 715,consumer,North,referral,2023-01-22
C00716,Customer 716,smb,South,referral,2023-03-01
C00717,Customer 717,smb,East,web,2024-01-21
C00718,Customer 718,enterprise,South,web,2023-02-25
C00719,Customer 719,consumer,North,web,2023-06-17
C00720,Customer 720,smb,East,web,2024-02-16
C00721,Customer 721,smb,East,web,2024-12-17
C00722,Customer 722,consumer,South,web,2023-07-10
C00723,Customer 723,consumer,West,store,2024-04-26
C00724,Customer 724,smb,East,store,2024-07-20
C00725,Customer 725,consumer,North,store,2024-02-20
C00726,Customer 726,smb,South,store,2023-12-06
C00727,Customer 727,consumer,East,web,2023-09-16
C00728,Customer 728,smb,West,web,2023-12-16
C00729,Customer 729,consumer,East,store,2024-08-23
C00730,Customer 730,consumer,West,web,2024-03-12
C00731,Customer 731,consumer,West,web,2023-08-10
C00732,Customer 732,smb,South,web,2024-02-17
C00733,Customer 733,consumer,West,web,2023-12-16
C00734,Customer 734,consumer,East,store,2024-04-26
C00735,Customer 735,consumer,East,store,2024-08-23
C00736,Customer 736,smb,North,referral,2023-02-28
C00737,Customer 737,consumer,East,web,2023-06-01
C00738,Customer 738,smb,West,web,2024-06-23
C00739,Customer 739,consumer,West,store,2023-08-13
C00740,Customer 740,consumer,East,web,2023-11-14
C00741,Customer 741,consumer,East,web,2024-07-16
C00742,Customer 742,consumer,East,referral,2023-10-06
C00743,Customer 743,smb,East,store,2024-07-11
C00744,Customer 744,consumer,West,referral,2024-04-18
C00745,Customer 745,consumer,East,web,2024-09-09
C00746,Customer 746,smb,East,web,2023-01-24
C00747,Customer 747,consumer,West,store,2024-06-02
C00748,Customer 748,consumer,West,web,2024-01-03
C00749,Customer 749,smb,West,store,2023-12-01
C00750,Customer 750,consumer,West,web,2024-03-08
C00751,Customer 751,consumer,East,store,2023-01-03
C00752,Customer 752,smb,West,store,2023-09-15
C00753,Customer 753,consumer,West,web,2023-09-20
C00754,Customer 754,consumer,West,web,2023-05-01
C00755,Customer 755,consumer,North,store,2024-12-20
C00756,Customer 756,smb,North,store,2023-01-21
C00757,Customer 757,consumer,West,web,2023-05-20
C00758,Customer 758,consumer,East,store,2024-04-21
C00759,Customer 759,smb,West,web,2023-10-16
C00760,Customer 760,smb,East,web,2023-07-25
C00761,Customer 761,consumer,West,web,2023-02-12
C00762,Customer 762,consumer,South,referral,2023-04-28
C00763,Customer 763,consumer,East,web,2023-01-05
C00764,Customer 764,smb,North,web,2023-07-26
C00765,Customer 765,consumer,West,store,2024-09-26
C00766,Customer 766,consumer,South,web,2023-12-11
C00767,Customer 767,smb,South,web,2023-05-22
C00768,Customer 768,smb,West,web,2024-01-07
C00769,Customer 769,consumer,East,store,2023-08-20
C00770,Customer 770,smb,West,web,2023-06-13
C00771,Customer 771,consumer,West,store,2024-06-30
C00772,Customer 772,smb,West,store,2023-12-30
C00773,Customer 773,consumer,East,store,2023-12-01
C00774,Customer 774,consumer,East,store,2023-01-11
C00775,Customer 775,smb,North,web,2024-02-12
C00776,Customer 776,consumer,West,web,2023-03-16
C00777,Customer 777,consumer,North,store,2023-10-27
C00778,Customer 778,smb,West,referral,2024-01-16
C00779,Customer 779,smb,South,web,2024-12-10
C00780,Customer 780,consumer,East,web,2024-09-25
C00781,Customer 781,consumer,West,web,2024-08-08
C00782,Customer 782,consumer,North,web,2023-01-28
C00783,Customer 783,consumer,East,web,2024-04-07
C00784,Customer 784,consumer,South,web,2024-01-31
C00785,Customer 785,consumer,East,web,2024-11-13
C00786,Customer 786,smb,East,web,2024-01-11
C00787,Customer 787,consumer,East,web,2024-02-25
C00788,Customer 788,consumer,South,store,2023-12-30
C00789,Customer 789,consumer,West,store,2023-08-04
C00790,Customer 790,smb,South,referral,2023-04-11
C00791,Customer 791,consumer,North,web,2023-04-03
C00792,Customer 792,consumer,West,web,2024-07-28
C00793,Customer 793,consumer,West,referral,2023-09-23
C00794,Customer 794,consumer,South,store,2023-07-25
C00795,Customer 795,consumer,East,web,2023-03-21
C00796,Customer 796,smb,East,web,2023-02-06
C00797,Customer 797,smb,West,web,2023-01-11
C00798,Customer 798,consumer,East,web,2024-09-18
C00799,Customer 799,consumer,West,web,2023-03-31
C00800,Customer 800,smb,East,referral,2023-01-19
C00801,Customer 801,smb,South,web,2024-07-17
C00802,Customer 802,consumer,West,store,2024-01-09
C00803,Customer 803,consumer,East,store,2023-04-04
C00804,Customer 804,consumer,North,store,2023-02-01
C00805,Customer 805,consumer,South,store,2024-10-24
C00806,Customer 806,smb,South,referral,2023-05-20
C00807,Customer 807,smb,East,web,2024-07-23
C00808,Customer 808,smb,South,referral,2023-01-21
C00809,Customer 809,consumer,West,store,2023-05-29
C00810,Customer 810,consumer,West,web,2023-08-09
C00811,Customer 811,enterprise,West,store,2023-08-07
C00812,Customer 812,smb,East,store,2024-06-24
C00813,Customer 813,consumer,South,referral,2024-07-12
C00814,Customer 814,smb,East,web,2023-02-27
C00815,Customer 815,smb,South,web,2024-02-29
C00816,Customer 816,consumer,South,web,2023-10-02
C00817,Customer 817,consumer,East,web,2023-05-20
C00818,Customer 818,consumer,East,web,2023-01-23
C00819,Customer 819,consumer,East,web,2024-01-13
C00820,Customer 820,consumer,East,store,2024-01-08
C00821,Customer 821,smb,West,web,2023-03-04
C00822,Customer 822,consumer,North,web,2024-07-17
C00823,Customer 823,consumer,West,web,2023-12-08
C00824,Customer 824,consumer,West,web,2023-06-16
C00825,Customer 825,consumer,North,web,2023-05-31
C00826,Customer 826,smb,East,web,2024-06-06
C00827,Customer 827,consumer,South,web,2024-08-29
C00828,Customer 828,consumer,East,web,2024-08-06
C00829,Customer 829,smb,East,web,2024-05-15
C00830,Customer 830,consumer,West,web,2024-07-13
C00831,Customer 831,consumer,East,web,2023-12-14
C00832,Customer 832,consumer,East,web,2023-09-29
C00833,Customer 833,consumer,South,web,2024-03-05
C00834,Customer 834,consumer,East,store,2024-08-29
C00835,Customer 835,consumer,North,store,2023-08-21
C00836,Customer 836,consumer,West,web,2024-07-13
C00837,Customer 837,smb,East,web,2023-07-27
C00838,Customer 838,consumer,East,store,2024-03-28
C00839,Customer 839,consumer,North,web,2024-05-15
C00840,Customer 840,consumer,West,store,2024-08-11
C00841,Customer 841,consumer,East,referral,2023-08-07
C00842,Customer 842,consumer,North,store,2023-03-22
C00843,Customer 843,consumer,West,store,2024-07-02
C00844,Customer 844,enterprise,North,store,2024-09-05
C00845,Customer 845,consumer,West,store,2024-12-03
C00846,Customer 846,consumer,South,store,2024-06-24
C00847,Customer 847,consumer,North,store,2023-09-08
C00848,Customer 848,enterprise,South,store,2024-08-28
C00849,Customer 849,consumer,East,web,2024-02-19
C00850,Customer 850,consumer,West,web,2023-03-27
C00851,Customer 851,consumer,North,store,2024-09-13
C00852,Customer 852,smb,East,web,2023-08-05
C00853,Customer 853,consumer,West,store,2023-07-15
C00854,Customer 854,smb,South,referral,2023-10-24
C00855,Customer 855,consumer,East,store,2023-02-13
C00856,Customer 856,consumer,West,referral,2024-01-28
C00857,Customer 857,consumer,West,store,2024-03-18
C00858,Customer 858,consumer,West,web,2023-03-31
C00859,Customer 859,consumer,East,store,2023-06-04
C00860,Customer 860,consumer,East,web,2024-04-22
C00861,Customer 861,smb,East,web,2024-09-12
C00862,Customer 862,consumer,South,web,2023-02-28
C00863,Customer 863,consumer,North,web,2023-04-20
C00864,Customer 864,consumer,East,web,2024-04-23
C00865,Customer 865,consumer,West,web,2024-09-09
C00866,Customer 866,consumer,South,store,2024-08-16
C00867,Customer 867,consumer,East,store,2023-02-18
C00868,Customer 868,consumer,East,web,2024-01-12
C00869,Customer 869,smb,East,web,2023-02-01
C00870,Customer 870,smb,East,store,2024-04-30
C00871,Customer 871,consumer,North,store,2024-08-23
C00872,Customer 872,consumer,West,referral,2024-06-14
C00873,Customer 873,consumer,South,web,2023-01-03
C00874,Customer 874,consumer,West,store,2024-01-13
C00875,Customer 875,consumer,North,web,2024-07-25
C00876,Customer 876,consumer,West,store,2023-08-30
C00877,Customer 877,smb,West,web,2024-06-24
C00878,Customer 878,consumer,East,web,2024-08-09
C00879,Customer 879,consumer,East,web,2024-08-04
C00880,Customer 880,consumer,West,web,2024-08-17
C00881,Customer 881,consumer,East,web,2023-12-23
C00882,Customer 882,consumer,East,store,2024-11-15
C00883,Customer 883,consumer,West,store,2023-07-16
C00884,Customer 884,consumer,East,web,2024-02-23
C00885,Customer 885,smb,South,web,2024-10-20
C00886,Customer 886,consumer,South,web,2023-09-30
C00887,Customer 887,consumer,South,referral,2024-05-16
C00888,Customer 888,consumer,South,web,2023-02-04
C00889,Customer 889,consumer,East,web,2024-09-16
C00890,Customer 890,consumer,West,web,2024-04-05
C00891,Customer 891,smb,West,store,2024-12-18
C00892,Customer 892,smb,South,web,2024-10-31
C00893,Customer 893,smb,North,web,2023-09-10
C00894,Customer 894,consumer,East,store,2024-09-25
C00895,Customer 895,consumer,West,store,2024-05-26
C00896,Customer 896,consumer,West,store,2023-02-17
C00897,Customer 897,consumer,East,web,2023-07-04
C00898,Customer 898,smb,East,web,2024-05-05
C00899,Customer 899,consumer,West,referral,2023-09-30
C00900,Customer 900,consumer,North,store,2024-09-04
C00901,Customer 901,consumer,East,web,2024-06-10
C00902,Customer 902,consumer,North,web,2023-05-08
C00903,Customer 903,consumer,South,web,2023-07-29
C00904,Customer 904,consumer,South,web,2024-09-15
C00905,Customer 905,consumer,East,store,2023-05-22
C00906,Customer 906,smb,East,referral,2023-06-22
C00907,Customer 907,smb,East,web,2024-11-08
C00908,Customer 908,consumer,East,web,2024-03-22
C00909,Customer 909,consumer,East,store,2023-04-29
C00910,Customer 910,consumer,North,web,2024-12-15
C00911,Customer 911,consumer,South,referral,2023-01-11
C00912,Customer 912,consumer,South,store,2023-10-31
C00913,Customer 913,consumer,North,referral,2023-06-03
