return_id,order_id,product_id,return_date,reason
R02324,O024030,P0408,2023-12-23,changed_mind
R02325,O024031,P0171,2023-04-26,damaged
R02326,O024048,P0420,2024-02-23,wrong_item
R02327,O024089,P0033,2023-03-02,changed_mind
R02328,O024100,P0160,2024-01-15,defective
R02329,O024107,P0218,2024-09-23,changed_mind
R02330,O024126,P0458,2023-02-14,damaged
R02331,O024138,P0278,2023-05-31,not_as_described
R02332,O024148,P0313,2024-12-28,changed_mind
R02333,O024154,P0076,2024-01-10,changed_mind
R02334,O024170,P0188,2023-05-18,changed_mind
R02335,O024198,P0116,2024-07-12,changed_mind
R02336,O024244,P0432,2024-10-15,changed_mind
R02337,O024246,P0171,2023-02-18,not_as_described
R02338,O024258,P0043,2024-09-27,damaged
R02339,O024273,P0089,2023-01-30,changed_mind
R02340,O024274,P0420,2023-05-11,not_as_described
R02341,O024292,P0463,2024-04-03,wrong_item
R02342,O024298,P0219,2024-06-06,wrong_item
R02343,O024301,P0102,2023-12-31,defective
R02344,O024322,P0399,2024-10-22,wrong_item
R02345,O024341,P0337,2024-06-25,wrong_item
R02346,O024366,P0411,2023-09-02,changed_mind
R02347,O024367,P0068,2023-10-28,not_as_described
R02348,O024376,P0311,2023-08-21,defective
R02349,O024390,P0278,2023-06-20,defective
R02350,O024401,P0338,2023-08-26,defective
R02351,O024401,P0464,2023-08-28,changed_mind
R02352,O024413,P0282,2024-02-15,changed_mind
R02353,O024416,P0467,2024-11-17,changed_mind
R02354,O024419,P0193,2023-02-16,damaged
R02355,O024427,P0162,2023-09-27,defective
R02356,O024433,P0085,2023-07-27,defective
R02357,O024445,P0399,2024-05-03,wrong_item
R02358,O024460,P0383,2023-11-24,changed_mind
R02359,O024462,P0368,2023-08-24,damaged
R02360,O024476,P0418,2024-07-15,changed_mind
R02361,O024485,P0385,2024-12-05,changed_mind
R02362,O024493,P0118,2023-06-08,changed_mind
R02363,O024503,P0142,2024-07-11,not_as_described
R02364,O024505,P0366,2023-09-01,changed_mind
R02365,O024528,P0332,2023-04-20,wrong_item
R02366,O024536,P0201,2023-12-22,defective
R02367,O024557,P0436,2024-09-14,changed_mind
R02368,O024572,P0040,2023-03-03,wrong_item
R02369,O024579,P0103,2024-06-23,wrong_item
R02370,O024580,P0243,2024-01-14,changed_mind
R02371,O024587,P0186,2023-03-21,changed_mind
R02372,O024593,P0185,2023-04-11,damaged
R02373,O024594,P0419,2024-04-09,wrong_item
R02374,O024596,P0472,2024-03-14,defective
R02375,O024597,P0135,2023-12-31,changed_mind
R02376,O024607,P0351,2023-04-30,changed_mind
R02377,O024622,P0110,2023-07-31,changed_mind
R02378,O024631,P0093,2024-02-27,damaged
R02379,O024631,P0169,2024-02-21,wrong_item
R02380,O024634,P0180,2023-11-13,not_as_described
R02381,O024636,P0035,2024-02-23,wrong_item
R02382,O024655,P0081,2023-12-09,damaged
R02383,O024658,P0431,2023-06-01,not_as_described
R02384,O024671,P0399,2023-08-15,defective
R02385,O024681,P0467,2024-08-23,defective
R02386,O024684,P0293,2024-08-12,changed_mind
R02387,O024726,P0003,2023-04-14,damaged
R02388,O024752,P0087,2024-08-22,wrong_item
R02389,O024755,P0218,2023-06-30,damaged
R02390,O024761,P0149,2023-12-15,defective
R02391,O024764,P0139,2024-11-12,changed_mind
R02392,O024778,P0174,2024-06-17,not_as_described
R02393,O024789,P0136,2023-06-22,wrong_item
R02394,O024791,P0342,2024-07-01,changed_mind
R02395,O024802,P0393,2023-11-12,defective
R02396,O024819,P0439,2023-09-26,changed_mind
R02397,O024822,P0049,2023-12-19,changed_mind
R02398,O024826,P0073,2024-11-27,wrong_item
R02399,O024835,P0076,2024-08-03,not_as_described
R02400,O024840,P0278,2025-01-05,not_as_described
R02401,O024845,P0020,2023-03-20,damaged
R02402,O024873,P0222,2023-06-28,changed_mind
R02403,O024896,P0039,2024-11-28,changed_mind
R02404,O024907,P0105,2024-04-04,changed_mind
R02405,O024911,P0310,2024-03-23,defective
R02406,O024928,P0058,2023-08-11,not_as_described
R02407,O024934,P0036,2024-09-27,not_as_described
R02408,O024951,P0146,2023-12-15,changed_mind
R02409,O024957,P0092,2024-10-08,damaged
R02410,O024961,P0215,2024-07-10,changed_mind
R02411,O024963,P0136,2024-03-21,defective
R02412,O024971,P0264,2024-09-26,wrong_item
R02413,O024977,P0019,2023-12-20,damaged
R02414,O024987,P0395,2024-10-30,defective
R02415,O024988,P0246,2024-06-09,wrong_item
R02416,O025009,P0434,2023-06-23,changed_mind
R02417,O025014,P0063,2023-09-06,defective
R02418,O025026,P0125,2024-06-28,changed_mind
R02419,O025029,P0288,2023-07-31,changed_mind
R02420,O025041,P0435,2024-07-31,defective
R02421,O025051,P0100,2024-12-01,defective
R02422,O025057,P0364,2023-01-09,wrong_item
R02423,O025083,P0047,2023-08-06,wrong_item
R02424,O025084,P0115,2023-09-09,changed_mind
R02425,O025089,P0289,2023-03-09,wrong_item
R02426,O025096,P0217,2024-12-23,changed_mind
R02427,O025097,P0480,2024-12-05,not_as_described
R02428,O025098,P0168,2023-11-08,not_as_described
R02429,O025107,P0010,2023-03-07,defective
R02430,O025115,P0207,2024-02-10,defective
R02431,O025120,P0390,2023-05-17,damaged
R02432,O025122,P0243,2023-06-05,defective
R02433,O025167,P0335,2023-04-28,damaged
R02434,O025178,P0458,2023-01-11,changed_mind
R02435,O025185,P0026,2024-09-10,defective
R02436,O025193,P0093,2024-12-23,changed_mind
R02437,O025207,P0492,2023-04-03,defective
R02438,O025221,P0316,2024-09-09,defective
R02439,O025229,P0073,2023-01-15,defective
R02440,O025243,P0062,2024-07-13,changed_mind
R02441,O025245,P0219,2025-01-21,changed_mind
R02442,O025250,P0117,2024-04-10,defective
R02443,O025264,P0359,2023-06-21,wrong_item
R02444,O025275,P0090,2024-01-01,wrong_item
R02445,O025280,P0114,2023-12-16,wrong_item
R02446,O025282,P0399,2023-07-22,changed_mind
R02447,O025290,P0189,2023-10-13,changed_mind
R02448,O025291,P0213,2024-08-25,not_as_described
R02449,O025318,P0329,2023-04-15,defective
R02450,O025331,P0278,2023-09-01,wrong_item
R02451,O025338,P0050,2023-08-17,not_as_described
R02452,O025353,P0083,2024-04-03,defective
R02453,O025360,P0024,2023-09-24,not_as_described
R02454,O025363,P0197,2024-06-26,defective
R02455,O025364,P0179,2024-03-07,changed_mind
R02456,O025366,P0247,2024-12-21,changed_mind
R02457,O025369,P0143,2024-05-25,damaged
R02458,O025396,P0156,2023-07-08,not_as_described
R02459,O025397,P0159,2024-08-18,defective
R02460,O025399,P0113,2024-05-20,changed_mind
R02461,O025401,P0092,2024-05-12,wrong_item
R02462,O025424,P0089,2023-10-22,damaged
R02463,O025449,P0108,2023-05-13,wrong_item
R02464,O025474,P0267,2024-06-19,changed_mind
R02465,O025479,P0367,2024-02-24,not_as_described
R02466,O025480,P0443,2024-01-29,not_as_described
R02467,O025482,P0089,2023-04-11,damaged
R02468,O025483,P0136,2023-04-01,not_as_described
R02469,O025493,P0365,2023-10-29,changed_mind
R02470,O025502,P0352,2023-12-09,changed_mind
R02471,O025511,P0016,2024-11-30,changed_mind
R02472,O025512,P0442,2023-04-12,wrong_item
R02473,O025524,P0431,2023-08-13,wrong_item
R02474,O025528,P0327,2023-01-07,damaged
R02475,O025529,P0112,2024-06-27,defective
R02476,O025530,P0141,2024-10-06,not_as_described
R02477,O025533,P0446,2024-11-24,defective
R02478,O025557,P0119,2023-11-12,changed_mind
R02479,O025567,P0318,2023-02-13,wrong_item
R02480,O025574,P0161,2023-08-26,not_as_described
R02481,O025579,P0414,2024-12-31,changed_mind
R02482,O025582,P0022,2023-02-25,wrong_item
R02483,O025598,P0082,2024-07-17,damaged
R02484,O025627,P0040,2023-05-21,defective
R02485,O025629,P0368,2024-01-10,changed_mind
R02486,O025647,P0117,2023-04-18,wrong_item
R02487,O025662,P0148,2024-05-23,damaged
R02488,O025676,P0046,2024-10-02,changed_mind
R02489,O025678,P0158,2024-04-07,changed_mind
R02490,O025680,P0492,2023-08-16,defective
R02491,O025714,P0475,2024-08-10,defective
R02492,O025724,P0020,2023-03-26,not_as_described
R02493,O025734,P0183,2024-03-01,wrong_item
R02494,O025734,P0038,2024-03-12,wrong_item
R02495,O025769,P0277,2023-06-23,wrong_item
R02496,O025781,P0293,2024-12-23,changed_mind
R02497,O025787,P0047,2023-08-13,wrong_item
R02498,O025788,P0189,2023-11-29,changed_mind
R02499,O025788,P0393,2023-12-15,changed_mind
R02500,O025802,P0252,2023-01-12,changed_mind
R02501,O025803,P0155,2023-08-31,defective
R02502,O025815,P0184,2023-09-14,defective
R02503,O025818,P0447,2023-04-11,damaged
R02504,O025825,P0285,2024-09-13,damaged
R02505,O025837,P0488,2023-05-22,changed_mind
R02506,O025844,P0332,2024-01-24,changed_mind
R02507,O025857,P0278,2023-05-22,not_as_described
R02508,O025859,P0079,2024-02-11,changed_mind
R02509,O025860,P0058,2023-05-25,defective
R02510,O025879,P0067,2024-03-05,changed_mind
R02511,O025882,P0222,2024-06-11,defective
R02512,O025885,P0348,2024-06-21,defective
R02513,O025889,P0322,2024-06-18,not_as_described
R02514,O025911,P0003,2023-07-09,changed_mind
R02515,O025928,P0290,2024-05-30,changed_mind
R02516,O025932,P0283,2024-06-24,wrong_item
R02517,O025946,P0289,2024-10-23,changed_mind
R02518,O025947,P0467,2024-05-28,not_as_described
R02519,O025962,P0074,2023-05-01,defective
R02520,O025971,P0414,2024-12-10,not_as_described
R02521,O025971,P0076,2024-12-04,changed_mind
R02522,O025978,P0283,2023-03-14,changed_mind
R02523,O025981,P0258,2023-10-08,damaged
R02524,O025991,P0086,2023-03-18,changed_mind
R02525,O025996,P0473,2023-12-14,changed_mind
R02526,O026008,P0192,2023-11-03,not_as_described
R02527,O026024,P0422,2023-07-12,changed_mind
R02528,O026033,P0171,2024-12-08,defective
R02529,O026039,P0428,2024-06-25,changed_mind
R02530,O026048,P0445,2025-01-08,changed_mind
R02531,O026048,P0131,2025-01-02,defective
R02532,O026106,P0309,2024-06-13,wrong_item
R02533,O026108,P0420,2024-07-29,defective
R02534,O026113,P0295,2024-11-27,defective
R02535,O026136,P0354,2023-09-22,defective
R02536,O026150,P0046,2024-09-18,defective
R02537,O026151,P0249,2023-05-11,defective
R02538,O026156,P0110,2023-09-23,not_as_described
R02539,O026166,P0202,2023-07-17,damaged
R02540,O026170,P0339,2023-04-20,changed_mind
R02541,O026179,P0103,2023-02-03,changed_mind
R02542,O026184,P0263,2024-10-08,not_as_described
R02543,O026192,P0021,2024-11-27,changed_mind
R02544,O026195,P0020,2023-03-10,not_as_described
R02545,O026201,P0467,2023-11-15,defective
R02546,O026204,P0347,2024-08-26,changed_mind
R02547,O026205,P0180,2023-03-13,changed_mind
R02548,O026207,P0163,2023-12-08,changed_mind
R02549,O026234,P0131,2024-01-19,changed_mind
R02550,O026238,P0026,2023-07-03,defective
R02551,O026249,P0320,2023-09-11,changed_mind
R02552,O026254,P0075,2024-05-03,damaged
R02553,O026258,P0485,2024-04-22,defective
R02554,O026281,P0224,2023-10-04,defective
R02555,O026303,P0069,2024-09-26,changed_mind
R02556,O026313,P0395,2024-08-14,not_as_described
R02557,O026329,P0467,2024-03-15,not_as_described
R02558,O026334,P0249,2024-08-13,not_as_described
R02559,O026348,P0338,2024-03-05,wrong_item
R02560,O026349,P0116,2024-07-29,changed_mind
R02561,O026359,P0321,2023-08-13,wrong_item
R02562,O026373,P0147,2023-08-09,changed_mind
R02563,O026385,P0136,2024-02-25,changed_mind
R02564,O026386,P0277,2023-08-06,damaged
R02565,O026393,P0413,2023-11-19,changed_mind
R02566,O026396,P0048,2023-09-04,defective
R02567,O026396,P0003,2023-09-21,not_as_described
R02568,O026400,P0341,2023-02-10,damaged
R02569,O026404,P0223,2024-04-30,not_as_described
R02570,O026405,P0210,2024-11-22,defective
R02571,O026406,P0274,2024-09-21,changed_mind
R02572,O026425,P0052,2023-08-26,wrong_item
R02573,O026427,P0186,2023-12-28,wrong_item
R02574,O026436,P0498,2023-05-05,defective
R02575,O026440,P0215,2023-06-12,not_as_described
R02576,O026443,P0047,2023-05-06,changed_mind
R02577,O026456,P0137,2024-12-03,changed_mind
R02578,O026473,P0039,2024-08-14,damaged
R02579,O026484,P0396,2024-01-07,not_as_described
R02580,O026488,P0226,2024-10-27,wrong_item
R02581,O026489,P0134,2023-08-11,changed_mind
R02582,O026506,P0472,2024-11-20,changed_mind
R02583,O026516,P0301,2024-11-26,defective
R02584,O026523,P0324,2024-06-18,changed_mind
R02585,O026525,P0245,2023-07-29,wrong_item
R02586,O026527,P0176,2023-10-29,changed_mind
R02587,O026530,P0089,2023-11-19,changed_mind
R02588,O026556,P0278,2024-08-16,defective
R02589,O026567,P0200,2024-06-08,wrong_item
R02590,O026569,P0167,2024-06-29,defective
R02591,O026569,P0226,2024-06-21,changed_mind
R02592,O026579,P0034,2024-07-07,wrong_item
R02593,O026592,P0097,2023-12-17,wrong_item
R02594,O026599,P0468,2024-06-12,defective
R02595,O026602,P0333,2023-04-29,defective
R02596,O026609,P0269,2024-01-06,defective
R02597,O026611,P0323,2023-04-04,not_as_described
R02598,O026627,P0160,2023-08-14,not_as_described
R02599,O026653,P0355,2024-11-15,wrong_item
R02600,O026668,P0321,2024-09-17,changed_mind
R02601,O026675,P0265,2023-06-04,wrong_item
R02602,O026682,P0077,2024-07-30,damaged
R02603,O026686,P0186,2024-10-12,changed_mind
R02604,O026705,P0071,2024-04-20,defective
R02605,O026709,P0135,2024-02-01,wrong_item
R02606,O026724,P0339,2024-08-30,not_as_described
R02607,O026725,P0462,2023-12-20,not_as_described
R02608,O026728,P0399,2025-01-14,defective
R02609,O026730,P0341,2024-04-01,defective
R02610,O026738,P0248,2023-05-21,changed_mind
R02611,O026749,P0230,2023-12-18,wrong_item
R02612,O026754,P0358,2024-07-17,wrong_item
R02613,O026775,P0478,2023-05-15,not_as_described
R02614,O026776,P0206,2024-01-21,defective
R02615,O026792,P0105,2024-05-31,defective
R02616,O026795,P0253,2024-06-03,changed_mind
R02617,O026817,P0050,2023-04-25,changed_mind
R02618,O026824,P0226,2024-04-21,changed_mind
R02619,O026831,P0462,2023-05-28,defective
R02620,O026836,P0101,2024-12-31,wrong_item
R02621,O026838,P0456,2023-05-01,defective
R02622,O026839,P0324,2024-11-15,wrong_item
R02623,O026841,P0056,2024-09-14,not_as_described
R02624,O026850,P0284,2024-01-09,wrong_item
R02625,O026855,P0325,2023-05-05,changed_mind
R02626,O026862,P0215,2023-11-03,changed_mind
R02627,O026864,P0090,2023-12-27,not_as_described
R02628,O026883,P0036,2024-03-17,changed_mind
R02629,O026893,P0230,2023-02-13,wrong_item
R02630,O026898,P0233,2024-09-19,defective
R02631,O026909,P0083,2023-06-30,not_as_described
R02632,O026910,P0387,2025-01-13,changed_mind
R02633,O026911,P0145,2023-11-12,not_as_described
R02634,O026911,P0138,2023-10-25,changed_mind
R02635,O026914,P0438,2023-11-08,wrong_item
R02636,O026945,P0459,2024-07-06,changed_mind
R02637,O026953,P0398,2023-03-13,changed_mind
R02638,O026964,P0477,2024-07-31,wrong_item
R02639,O026970,P0073,2024-01-21,defective
R02640,O026982,P0202,2024-09-06,wrong_item
R02641,O026994,P0312,2024-03-17,damaged
R02642,O026995,P0302,2023-11-17,not_as_described
R02643,O027004,P0277,2023-05-22,changed_mind
R02644,O027005,P0044,2024-11-07,changed_mind
R02645,O027016,P0012,2024-07-21,changed_mind
R02646,O027025,P0293,2023-01-31,changed_mind
R02647,O027027,P0139,2024-03-12,defective
R02648,O027036,P0482,2023-10-30,damaged
R02649,O027052,P0480,2024-04-19,not_as_described
R02650,O027058,P0416,2023-01-27,defective
R02651,O027063,P0106,2024-12-08,wrong_item
R02652,O027102,P0361,2025-01-07,wrong_item
R02653,O027136,P0459,2023-04-28,changed_mind
R02654,O027138,P0203,2023-03-04,not_as_described
R02655,O027142,P0034,2024-08-25,changed_mind
R02656,O027145,P0331,2024-12-15,not_as_described
R02657,O027167,P0114,2023-06-21,not_as_described
R02658,O027187,P0386,2024-06-28,changed_mind
R02659,O027205,P0124,2023-01-28,defective
R02660,O027225,P0178,2023-12-01,defective
R02661,O027256,P0423,2024-07-12,defective
R02662,O027262,P0281,2023-06-12,changed_mind
R02663,O027266,P0368,2023-07-14,defective
R02664,O027274,P0422,2024-05-28,changed_mind
R02665,O027274,P0108,2024-06-02,defective
R02666,O027275,P0133,2023-02-08,wrong_item
R02667,O027279,P0486,2024-06-28,changed_mind
R02668,O027295,P0316,2024-12-18,changed_mind
R02669,O027317,P0418,2024-08-20,changed_mind
R02670,O027332,P0318,2023-08-17,changed_mind
R02671,O027344,P0435,2024-08-11,defective
R02672,O027374,P0326,2024-05-23,wrong_item
R02673,O027396,P0337,2024-12-07,wrong_item
R02674,O027401,P0361,2023-05-18,defective
R02675,O027402,P0353,2023-07-29,not_as_described
R02676,O027403,P0295,2023-04-19,wrong_item
R02677,O027404,P0296,2023-04-08,changed_mind
R02678,O027410,P0150,2024-01-10,defective
R02679,O027434,P0267,2024-12-13,changed_mind
R02680,O027435,P0472,2024-05-09,changed_mind
R02681,O027439,P0078,2023-05-13,wrong_item
R02682,O027452,P0256,2024-04-20,not_as_described
R02683,O027463,P0289,2024-03-03,changed_mind
R02684,O027466,P0475,2023-07-24,not_as_described
R02685,O027471,P0020,2023-02-08,not_as_described
R02686,O027476,P0273,2024-04-11,damaged
R02687,O027485,P0415,2023-07-01,changed_mind
R02688,O027499,P0071,2023-10-25,changed_mind
R02689,O027502,P0439,2023-02-27,defective
R02690,O027505,P0103,2023-01-30,wrong_item
R02691,O027514,P0310,2024-10-29,changed_mind
R02692,O027521,P0337,2023-06-29,wrong_item
R02693,O027531,P0156,2024-11-24,damaged
R02694,O027540,P0080,2024-07-04,changed_mind
R02695,O027541,P0376,2023-10-07,damaged
R02696,O027545,P0493,2024-09-05,damaged
R02697,O027553,P0421,2024-12-27,defective
R02698,O027557,P0477,2024-10-08,not_as_described
R02699,O027559,P0136,2024-12-01,changed_mind
R02700,O027564,P0364,2024-07-04,defective
R02701,O027569,P0036,2024-10-20,defective
R02702,O027575,P0272,2024-11-25,defective
R02703,O027598,P0404,2023-04-26,not_as_described
R02704,O027599,P0063,2024-07-15,changed_mind
R02705,O027601,P0208,2024-06-24,not_as_described
R02706,O027609,P0092,2024-08-17,not_as_described
R02707,O027612,P0042,2023-02-15,changed_mind
R02708,O027613,P0412,2023-11-15,changed_mind
R02709,O027628,P0141,2024-05-29,changed_mind
R02710,O027650,P0050,2024-03-31,not_as_described
R02711,O027680,P0446,2023-03-15,changed_mind
R02712,O027685,P0241,2023-07-01,changed_mind
R02713,O027721,P0488,2024-06-22,defective
R02714,O027726,P0034,2024-07-09,not_as_described
R02715,O027739,P0416,2024-03-13,defective
R02716,O027739,P0328,2024-03-18,damaged
R02717,O027740,P0281,2023-10-20,not_as_described
R02718,O027747,P0221,2023-04-26,changed_mind
R02719,O027751,P0199,2024-04-24,wrong_item
R02720,O027756,P0207,2023-07-13,damaged
R02721,O027763,P0087,2023-03-14,changed_mind
R02722,O027768,P0033,2024-02-23,changed_mind
R02723,O027798,P0246,2023-05-27,changed_mind
R02724,O027826,P0082,2024-04-27,not_as_described
R02725,O027842,P0160,2024-04-05,damaged
R02726,O027859,P0220,2023-10-25,changed_mind
R02727,O027876,P0008,2024-11-20,damaged
R02728,O027888,P0346,2024-08-20,damaged
R02729,O027915,P0119,2023-01-23,not_as_described
R02730,O027917,P0261,2023-03-04,wrong_item
R02731,O027931,P0076,2024-02-26,changed_mind
R02732,O027939,P0181,2023-02-22,damaged
R02733,O027950,P0250,2024-05-18,changed_mind
R02734,O027950,P0203,2024-05-04,defective
R02735,O027951,P0067,2023-05-12,changed_mind
R02736,O028004,P0227,2024-01-03,defective
R02737,O028015,P0050,2024-09-24,defective
R02738,O028016,P0101,2023-02-10,changed_mind
R02739,O028024,P0201,2023-07-05,changed_mind
R02740,O028026,P0334,2023-06-01,not_as_described
R02741,O028029,P0278,2024-03-05,defective
R02742,O028031,P0438,2024-04-04,defective
R02743,O028049,P0146,2023-08-27,changed_mind
R02744,O028050,P0062,2024-12-11,wrong_item
R02745,O028052,P0213,2023-03-12,changed_mind
R02746,O028081,P0258,2023-11-19,defective
R02747,O028093,P0077,2024-02-28,changed_mind
R02748,O028100,P0402,2023-06-21,damaged
R02749,O028127,P0475,2024-03-23,not_as_described
R02750,O028132,P0498,2023-11-30,not_as_described
R02751,O028137,P0154,2023-03-19,changed_mind
R02752,O028140,P0244,2024-06-13,changed_mind
R02753,O028147,P0140,2023-12-05,changed_mind
R02754,O028160,P0229,2024-12-24,changed_mind
R02755,O028160,P0164,2024-12-30,defective
R02756,O028164,P0441,2024-10-28,not_as_described
R02757,O028167,P0468,2023-03-22,changed_mind
R02758,O028180,P0483,2024-07-23,changed_mind
R02759,O028193,P0347,2024-04-11,damaged
R02760,O028203,P0367,2024-04-24,wrong_item
R02761,O028225,P0293,2024-11-27,changed_mind
R02762,O028230,P0280,2024-05-03,damaged
R02763,O028238,P0443,2023-02-12,changed_mind
R02764,O028279,P0414,2023-10-11,changed_mind
R02765,O028283,P0059,2024-01-07,not_as_described
R02766,O028303,P0399,2023-10-29,changed_mind
R02767,O028308,P0233,2023-09-08,changed_mind
R02768,O028309,P0051,2024-12-15,damaged
R02769,O028309,P0186,2024-12-28,wrong_item
R02770,O028325,P0165,2023-11-22,damaged
R02771,O028326,P0058,2024-06-08,wrong_item
R02772,O028328,P0461,2024-11-25,wrong_item
R02773,O028329,P0120,2023-08-19,not_as_described
R02774,O028334,P0263,2024-04-22,not_as_described
R02775,O028334,P0278,2024-04-26,wrong_item
R02776,O028365,P0252,2023-03-22,defective
R02777,O028372,P0012,2024-09-22,damaged
R02778,O028375,P0153,2023-02-09,damaged
R02779,O028406,P0419,2023-11-16,not_as_described
R02780,O028426,P0484,2024-04-13,changed_mind
R02781,O028430,P0272,2023-02-01,changed_mind
R02782,O028431,P0195,2023-05-05,changed_mind
R02783,O028437,P0035,2024-06-29,changed_mind
R02784,O028445,P0165,2023-09-17,damaged
R02785,O028452,P0368,2024-04-15,changed_mind
R02786,O028483,P0334,2024-04-30,changed_mind
R02787,O028499,P0300,2023-03-03,damaged
R02788,O028514,P0435,2024-10-07,defective
R02789,O028519,P0195,2024-02-06,damaged
R02790,O028524,P0469,2023-03-07,defective
R02791,O028527,P0362,2024-10-22,wrong_item
R02792,O028556,P0305,2024-06-25,not_as_described
R02793,O028568,P0006,2023-09-27,damaged
R02794,O028591,P0385,2024-06-26,not_as_described
R02795,O028603,P0388,2024-07-24,changed_mind
R02796,O028606,P0399,2023-03-04,defective
R02797,O028622,P0019,2024-09-17,changed_mind
R02798,O028623,P0337,2023-09-17,not_as_described
R02799,O028623,P0449,2023-09-29,not_as_described
R02800,O028639,P0294,2024-12-29,wrong_item
R02801,O028648,P0374,2024-12-17,changed_mind
R02802,O028655,P0465,2024-01-24,not_as_described
R02803,O028673,P0048,2024-01-11,changed_mind
R02804,O028682,P0131,2024-09-21,defective
R02805,O028698,P0378,2023-02-01,defective
R02806,O028721,P0030,2023-02-20,changed_mind
R02807,O028724,P0263,2024-08-14,changed_mind
R02808,O028734,P0273,2024-12-13,changed_mind
R02809,O028744,P0096,2024-08-23,wrong_item
R02810,O028747,P0386,2024-06-25,defective
R02811,O028752,P0192,2024-08-26,changed_mind
R02812,O028756,P0384,2023-09-06,wrong_item
R02813,O028775,P0201,2023-09-23,damaged
R02814,O028776,P0066,2023-02-21,damaged
R02815,O028794,P0150,2024-12-13,changed_mind
R02816,O028797,P0442,2023-05-04,changed_mind
R02817,O028817,P0005,2025-01-03,changed_mind
R02818,O028838,P0374,2023-02-14,damaged
R02819,O028848,P0002,2024-07-12,defective
R02820,O028874,P0187,2024-05-18,changed_mind
R02821,O028900,P0378,2024-03-12,damaged
R02822,O028903,P0341,2024-06-23,changed_mind
R02823,O028914,P0028,2024-01-16,changed_mind
R02824,O028942,P0339,2024-02-26,defective
R02825,O028946,P0124,2023-07-25,defective
R02826,O028964,P0083,2025-01-05,defective
R02827,O028968,P0500,2024-07-22,damaged
R02828,O028979,P0033,2024-10-12,not_as_described
R02829,O028982,P0457,2023-04-06,changed_mind
R02830,O028991,P0341,2023-10-15,changed_mind
R02831,O029010,P0068,2023-11-19,changed_mind
R02832,O029052,P0103,2023-09-18,not_as_described
R02833,O029057,P0082,2023-12-22,wrong_item
R02834,O029058,P0467,2023-12-18,defective
R02835,O029060,P0232,2024-06-07,defective
R02836,O029085,P0219,2023-03-31,wrong_item
R02837,O029086,P0084,2023-08-21,defective
R02838,O029096,P0478,2024-10-08,not_as_described
R02839,O029103,P0354,2024-09-24,defective
R02840,O029104,P0443,2023-07-25,not_as_described
R02841,O029117,P0437,2023-03-24,wrong_item
R02842,O029119,P0193,2024-10-18,changed_mind
R02843,O029123,P0460,2024-03-03,wrong_item
R02844,O029125,P0412,2024-10-31,defective
R02845,O029136,P0489,2023-02-05,changed_mind
R02846,O029146,P0178,2023-02-09,changed_mind
R02847,O029155,P0224,2024-10-29,wrong_item
R02848,O029159,P0421,2025-01-07,not_as_described
R02849,O029162,P0162,2025-01-19,defective
R02850,O029162,P0028,2025-01-16,wrong_item
R02851,O029185,P0239,2024-03-15,defective
R02852,O029200,P0119,2023-02-14,changed_mind
R02853,O029217,P0238,2023-03-15,defective
R02854,O029229,P0325,2025-01-13,changed_mind
R02855,O029237,P0346,2024-11-03,wrong_item
R02856,O029243,P0426,2023-10-10,changed_mind
R02857,O029302,P0025,2023-01-15,changed_mind
R02858,O029320,P0148,2023-12-23,defective
R02859,O029331,P0070,2024-12-24,wrong_item
R02860,O029346,P0079,2024-11-05,changed_mind
R02861,O029346,P0289,2024-11-01,defective
R02862,O029350,P0266,2023-07-02,damaged
R02863,O029355,P0381,2023-01-15,wrong_item
R02864,O029356,P0348,2024-01-20,damaged
R02865,O029367,P0226,2023-08-03,changed_mind
R02866,O029368,P0116,2024-06-11,changed_mind
R02867,O029373,P0303,2024-10-18,changed_mind
R02868,O029377,P0225,2024-05-28,defective
R02869,O029381,P0417,2024-06-28,not_as_described
R02870,O029387,P0284,2024-05-27,defective
R02871,O029393,P0049,2024-05-29,wrong_item
R02872,O029396,P0204,2024-01-17,changed_mind
R02873,O029397,P0151,2023-10-15,defective
R02874,O029406,P0079,2023-11-19,changed_mind
R02875,O029417,P0063,2024-08-13,not_as_described
R02876,O029432,P0150,2024-01-17,wrong_item
R02877,O029443,P0447,2023-11-04,changed_mind
R02878,O029444,P0217,2023-10-04,not_as_described
R02879,O029460,P0061,2023-10-03,not_as_described
R02880,O029469,P0131,2024-07-02,not_as_described
R02881,O029487,P0175,2024-08-01,changed_mind
R02882,O029493,P0077,2024-11-01,changed_mind
R02883,O029515,P0002,2024-11-07,not_as_described
R02884,O029526,P0069,2024-11-07,changed_mind
R02885,O029540,P0046,2023-02-23,defective
R02886,O029565,P0280,2024-10-04,not_as_described
R02887,O029571,P0338,2023-01-21,defective
R02888,O029581,P0424,2024-01-19,defective
R02889,O029600,P0466,2023-07-01,wrong_item
R02890,O029648,P0183,2024-03-28,damaged
R02891,O029681,P0092,2023-01-30,changed_mind
R02892,O029686,P0307,2024-09-06,changed_mind
R02893,O029693,P0330,2023-10-26,not_as_described
R02894,O029696,P0414,2023-06-29,wrong_item
R02895,O029719,P0327,2023-04-24,not_as_described
R02896,O029724,P0444,2025-01-23,defective
R02897,O029744,P0040,2023-02-04,damaged
R02898,O029763,P0402,2023-08-13,not_as_described
R02899,O029770,P0164,2023-01-27,changed_mind
R02900,O029770,P0419,2023-01-17,damaged
R02901,O029778,P0039,2024-08-05,damaged
R02902,O029784,P0461,2023-08-17,defective
