order_id,customer_id,order_date,total,channel,region
O000606,C05198,2023-08-24,330.35,store,East
O000607,C01119,2023-12-29,405.33,web,North
O000608,C03806,2024-06-20,904.42,store,West
O000609,C03362,2024-07-25,319.14,store,East
O000610,C01611,2023-09-07,256.14,web,South
O000611,C02131,2024-01-14,347.53,web,North
O000612,C01936,2024-04-13,63.9,store,West
O000613,C01889,2024-06-26,302.36,store,West
O000614,C05207,2023-01-11,188.53,store,East
O000615,C06233,2023-10-22,283.55,web,West
O000616,C05278,2024-12-22,180.55,web,South
O000617,C03452,2024-03-29,131.5,store,East
O000618,C02141,2023-01-02,159.23,web,West
O000619,C04984,2024-03-01,384.43,store,North
O000620,C07040,2023-03-05,218.88,store,East
O000621,C07043,2024-10-31,376.2,store,West
O000622,C03864,2023-12-23,388.2,referral,North
O000623,C03206,2024-10-10,58.84,store,North
O000624,C01018,2024-06-10,472.69,web,South
O000625,C03516,2023-11-14,95.04,store,East
O000626,C03210,2023-09-14,262.19,referral,East
O000627,C03515,2024-12-20,477.66,store,South
O000628,C07418,2024-01-01,121.21,referral,East
O000629,C02793,2024-07-17,136.47,store,South
O000630,C05397,2024-12-14,155.34,store,East
O000631,C02798,2024-02-25,423.62,store,East
O000632,C01154,2023-07-20,428.55,store,East
O000633,C05105,2024-03-17,455.26,web,South
O000634,C01261,2024-08-11,277.35,store,East
O000635,C07696,2023-01-30,455.99,web,East
O000636,C05778,2023-03-28,171.15,web,East
O000637,C04869,2024-08-03,324.59,store,East
O000638,C07186,2023-12-04,242.74,store,South
O000639,C05906,2024-04-02,179.53,store,East
O000640,C02306,2024-02-11,393.15,store,South
O000641,C03771,2023-09-04,380.99,store,West
O000642,C03136,2024-06-30,387.03,store,West
O000643,C00966,2024-07-27,319.29,store,South
O000644,C01316,2024-06-05,201.69,store,West
O000645,C01069,2023-06-23,352.33,store,West
O000646,C06042,2023-10-21,140.52,store,West
O000647,C03244,2023-01-20,161.83,store,East
O000648,C02784,2023-05-15,480.85,store,South
O000649,C07404,2023-12-07,294.81,store,West
O000650,C04983,2024-08-20,372.24,web,West
O000651,C04553,2024-03-22,254.96,web,West
O000652,C06261,2024-07-03,50.76,store,East
O000653,C02407,2024-08-07,279.74,store,West
O000654,C05984,2024-08-12,292.79,store,West
O000655,C02922,2024-05-01,93.64,web,East
O000656,C06851,2024-10-04,145.3,store,South
O000657,C01600,2024-10-31,106.39,store,East
O000658,C05046,2023-05-04,447.08,store,East
O000659,C06224,2023-12-11,63.58,store,East
O000660,C02888,2024-04-21,391.9,store,West
O000661,C01255,2024-08-12,243.99,web,South
O000662,C06424,2023-09-29,51.16,web,West
O000663,C06079,2024-05-23,252.08,store,East
O000664,C00857,2023-05-08,489.9,store,West
O000665,C00511,2024-05-12,252.47,store,West
O000666,C00978,2023-12-16,172.79,referral,South
O000667,C05400,2023-04-20,464.03,store,West
O000668,C05443,2024-12-13,86.21,store,North
O000669,C02544,2023-05-23,390.57,store,South
O000670,C07037,2024-01-24,161.16,store,East
O000671,C06327,2023-09-03,368.62,store,East
O000672,C06051,2024-08-16,112.43,store,South
O000673,C02237,2024-10-09,71.67,web,South
O000674,C00294,2023-04-28,356.22,store,West
O000675,C06716,2024-08-10,219.85,web,West
O000676,C02551,2024-10-04,495.23,store,East
O000677,C07101,2023-11-14,302.64,store,East
O000678,C05178,2024-05-17,74.51,store,East
O000679,C02341,2024-11-16,113.53,store,West
O000680,C02928,2024-09-17,454.44,web,East
O000681,C02274,2024-05-13,81.83,store,West
O000682,C02246,2024-04-05,292.6,store,North
O000683,C05303,2023-08-03,57.82,store,East
O000684,C01654,2024-05-11,373.11,store,West
O000685,C00046,2024-05-20,113.14,store,West
O000686,C07994,2023-07-18,130.96,referral,East
O000687,C04681,2024-02-18,177.21,web,South
O000688,C03507,2023-06-11,51.34,store,North
O000689,C07656,2024-02-03,285.94,store,West
O000690,C05197,2024-11-08,486.86,store,North
O000691,C01648,2024-07-28,362.73,store,East
O000692,C03349,2023-01-04,478.65,store,West
O000693,C01777,2023-01-30,108.69,store,East
O000694,C00964,2024-12-15,158.47,store,West
O000695,C05949,2024-06-11,206.38,store,East
O000696,C00389,2023-11-05,384.15,web,East
O000697,C03678,2024-07-15,498.18,web,East
O000698,C04729,2023-06-12,435.39,referral,East
O000699,C06342,2024-06-29,313.74,web,West
O000700,C02205,2024-04-06,313.14,web,West
O000701,C07961,2023-06-05,396.62,store,East
O000702,C00498,2023-09-08,134.82,web,East
O000703,C04639,2024-07-28,420.26,store,East
O000704,C06445,2024-11-02,382.33,referral,East
O000705,C05435,2024-01-15,80.75,web,East
O000706,C05925,2023-05-08,68.71,store,East
O000707,C05205,2023-02-19,119.49,web,East
O000708,C00333,2023-08-21,344.02,store,South
O000709,C00305,2023-06-30,479.26,store,West
O000710,C03582,2024-09-09,100.22,web,West
O000711,C06419,2023-09-23,324.0,web,North
O000712,C00453,2023-09-29,317.65,web,South
O000713,C05729,2023-01-16,126.5,store,West
O000714,C06218,2023-06-11,168.4,store,West
O000715,C03879,2023-09-21,292.67,web,East
O000716,C02669,2023-10-15,201.06,referral,South
O000717,C07862,2023-09-26,121.18,store,North
O000718,C07147,2023-04-18,243.34,web,South
O000719,C04330,2023-05-02,90.36,store,West
O000720,C05281,2023-11-01,311.15,web,South
O000721,C05913,2024-07-30,114.97,store,East
O000722,C06150,2023-03-07,377.98,web,West
O000723,C03456,2024-09-02,296.19,web,West
O000724,C03080,2023-01-11,85.4,store,South
O000725,C03219,2023-09-08,150.26,store,East
O000726,C04823,2024-05-09,243.14,store,West
O000727,C03670,2023-01-24,227.51,store,West
O000728,C01776,2024-03-21,421.52,store,East
O000729,C02959,2024-11-02,332.49,web,East
O000730,C00714,2024-03-19,449.04,referral,East
O000731,C00820,2023-02-21,298.1,store,East
O000732,C00971,2023-11-19,191.59,web,West
O000733,C06886,2024-08-13,64.31,store,North
O000734,C03764,2023-01-30,145.03,web,West
O000735,C03058,2023-10-18,165.8,web,North
O000736,C06287,2024-05-01,91.0,store,West
O000737,C01720,2024-07-20,288.52,store,South
O000738,C01627,2023-06-13,337.03,store,East
O000739,C07350,2024-03-31,72.69,web,East
O000740,C04718,2023-09-29,205.35,web,South
O000741,C06300,2023-12-10,62.33,store,South
O000742,C07394,2023-01-30,377.94,store,South
O000743,C07950,2024-04-18,274.62,referral,South
O000744,C06339,2024-11-09,361.42,referral,East
O000745,C00594,2023-11-17,328.55,web,North
O000746,C02585,2024-12-19,434.38,store,East
O000747,C06716,2023-08-27,445.05,web,West
O000748,C06810,2024-02-21,301.75,store,North
O000749,C06003,2024-11-24,257.98,web,South
O000750,C04373,2023-06-09,495.99,store,East
O000751,C07240,2024-02-21,136.85,store,West
O000752,C06129,2024-08-07,337.73,web,South
O000753,C03335,2023-03-07,329.01,store,West
O000754,C06842,2023-04-07,480.61,store,East
O000755,C07246,2023-12-10,92.43,referral,West
O000756,C06665,2024-06-15,476.46,store,West
O000757,C05197,2024-05-06,393.86,store,North
O000758,C02038,2024-09-12,108.09,store,West
O000759,C04058,2023-05-24,137.88,web,East
O000760,C02226,2023-07-22,173.94,web,East
O000761,C05273,2023-11-01,354.7,store,West
O000762,C01066,2024-10-26,386.83,web,East
O000763,C05608,2023-04-11,381.69,store,South
O000764,C07622,2023-06-07,343.65,store,South
O000765,C06872,2024-08-14,110.34,store,East
O000766,C06783,2023-10-30,69.32,web,North
O000767,C00989,2024-08-24,174.79,store,South
O000768,C06897,2023-04-08,320.26,store,East
O000769,C03890,2023-02-26,208.92,store,East
O000770,C01980,2024-10-30,432.42,store,East
O000771,C02974,2023-07-03,419.5,store,South
O000772,C05615,2023-06-03,148.07,store,East
O000773,C01519,2023-12-03,346.59,referral,East
O000774,C05785,2024-10-30,423.63,store,West
O000775,C05475,2024-04-28,455.01,web,East
O000776,C07376,2024-01-05,242.35,web,South
O000777,C07076,2023-09-20,458.29,store,East
O000778,C05962,2024-03-02,383.34,web,East
O000779,C03753,2023-05-15,183.46,web,South
O000780,C02229,2023-10-09,203.65,store,West
O000781,C07417,2023-03-08,112.51,store,West
O000782,C07245,2024-09-10,220.61,store,West
O000783,C04419,2023-06-14,213.85,store,South
O000784,C05820,2023-10-01,330.94,referral,West
O000785,C05295,2023-03-27,188.07,store,East
O000786,C03666,2024-09-07,239.42,store,East
O000787,C00670,2024-07-18,109.19,web,South
O000788,C02549,2023-07-16,379.09,store,West
O000789,C06493,2023-10-20,68.33,store,West
O000790,C05925,2023-01-21,386.84,store,East
O000791,C01302,2024-02-13,130.14,web,East
O000792,C01335,2024-04-25,491.46,web,East
O000793,C00421,2023-07-31,494.97,store,East
O000794,C06374,2023-06-26,497.27,store,East
O000795,C04184,2024-06-10,55.87,referral,East
O000796,C06068,2023-08-28,147.63,store,East
O000797,C04334,2023-06-16,299.1,web,North
O000798,C07803,2023-01-23,380.31,web,East
O000799,C06100,2023-02-17,417.07,web,North
O000800,C07390,2024-10-14,110.94,web,North
O000801,C04209,2024-10-17,435.09,web,East
O000802,C03517,2024-08-10,364.54,store,East
O000803,C05234,2024-09-20,180.43,store,West
O000804,C00226,2023-06-12,53.77,referral,East
O000805,C06248,2023-09-19,460.97,store,South
O000806,C00480,2024-11-14,139.19,web,North
O000807,C00311,2023-10-22,214.04,store,East
O000808,C02361,2024-08-28,432.56,web,North
O000809,C03375,2024-05-02,348.47,store,North
O000810,C01169,2024-07-22,109.65,store,West
O000811,C05046,2023-10-14,490.69,store,East
O000812,C00595,2023-11-04,193.73,store,South
O000813,C03770,2024-01-24,317.64,web,West
O000814,C06828,2024-07-14,332.66,store,South
O000815,C07690,2023-06-23,305.44,store,North
O000816,C04921,2024-08-30,310.76,referral,North
O000817,C00257,2023-01-11,159.17,store,West
O000818,C03332,2024-02-04,482.0,store,West
O000819,C06574,2023-03-03,269.42,store,North
O000820,C00181,2024-11-05,113.15,store,West
O000821,C03932,2023-04-11,432.29,store,East
O000822,C06988,2024-09-13,116.2,web,South
O000823,C07424,2024-08-20,438.13,store,South
O000824,C01997,2023-05-28,302.06,store,North
O000825,C02326,2024-12-15,127.19,web,West
O000826,C00511,2023-08-17,105.22,store,West
O000827,C01219,2024-11-03,474.58,store,South
O000828,C06905,2023-07-31,107.57,web,South
O000829,C07734,2024-01-07,314.02,store,East
O000830,C06528,2024-05-09,191.24,store,East
O000831,C00787,2024-08-13,408.77,web,East
O000832,C07566,2023-07-15,407.45,store,West
O000833,C01728,2024-03-14,922.32,web,West
O000834,C02227,2024-05-15,143.4,store,South
O000835,C04632,2024-04-24,370.03,store,West
O000836,C02692,2024-06-29,91.09,store,West
O000837,C07747,2024-10-02,84.48,web,East
O000838,C06804,2023-08-19,233.99,store,West
O000839,C07391,2024-10-26,318.77,store,West
O000840,C01846,2024-09-16,190.91,web,East
O000841,C05964,2024-01-03,187.39,store,West
O000842,C01392,2024-03-30,83.67,store,North
O000843,C04205,2024-01-04,138.2,store,West
O000844,C01528,2024-11-07,324.56,referral,West
O000845,C07040,2024-02-03,356.51,store,East
O000846,C04646,2023-02-10,458.39,store,East
O000847,C06793,2023-10-28,218.64,web,East
O000848,C06814,2024-07-08,156.4,web,West
O000849,C04049,2023-10-03,373.66,web,South
O000850,C01276,2024-12-21,353.04,web,East
O000851,C01709,2023-12-10,173.9,store,East
O000852,C00302,2024-05-11,395.98,store,West
O000853,C00216,2024-08-21,140.4,store,East
O000854,C03975,2023-04-27,206.53,store,West
O000855,C07028,2023-10-19,160.35,store,South
O000856,C02825,2023-01-31,342.23,store,South
O000857,C05701,2023-06-06,271.27,web,North
O000858,C06081,2023-02-26,380.28,store,West
O000859,C01216,2024-08-25,98.4,web,East
O000860,C07383,2023-09-28,407.24,referral,West
O000861,C04729,2024-11-24,268.3,referral,East
O000862,C01539,2024-09-07,75.54,referral,West
O000863,C06279,2023-09-08,379.07,store,South
O000864,C01519,2023-06-19,176.92,referral,East
O000865,C00275,2023-02-15,321.71,store,East
O000866,C02179,2024-04-06,455.62,store,East
O000867,C00461,2023-02-12,163.95,web,North
O000868,C02445,2023-12-17,386.05,store,West
O000869,C00577,2024-03-06,335.07,store,South
O000870,C06584,2024-07-08,130.86,store,East
O000871,C03617,2023-01-03,380.1,store,East
O000872,C05835,2024-09-28,77.57,store,East
O000873,C02299,2023-02-26,283.48,web,West
O000874,C02732,2023-12-25,103.49,store,North
O000875,C05692,2023-05-14,358.92,store,West
O000876,C01192,2023-04-22,186.87,store,West
O000877,C04597,2023-05-19,412.65,web,South
O000878,C07793,2024-02-18,270.27,web,West
O000879,C00809,2024-04-11,86.24,store,West
O000880,C07014,2024-04-22,319.1,store,East
O000881,C03570,2023-10-21,55.87,web,South
O000882,C05910,2024-01-04,182.22,store,West
O000883,C04321,2024-05-26,171.01,store,East
O000884,C02826,2024-05-26,491.24,store,East
O000885,C01318,2023-09-24,159.73,store,East
O000886,C07511,2023-06-03,354.52,web,West
O000887,C04615,2023-02-12,165.71,web,North
O000888,C01569,2023-07-08,85.76,store,East
O000889,C07556,2023-10-05,78.29,store,South
O000890,C04559,2023-02-28,466.77,web,North
O000891,C06380,2024-12-22,93.45,store,West
O000892,C03204,2024-06-02,424.14,web,South
O000893,C00574,2023-10-12,294.61,store,West
O000894,C07857,2023-02-04,244.43,store,North
O000895,C02953,2023-11-27,498.65,store,West
O000896,C00571,2024-05-25,450.96,web,East
O000897,C05437,2023-01-25,157.39,web,East
O000898,C05283,2023-11-21,319.51,store,East
O000899,C06321,2024-06-17,121.11,web,West
O000900,C06565,2024-01-04,318.93,web,East
O000901,C05835,2024-09-23,106.65,store,East
O000902,C01654,2024-08-15,332.29,store,West
O000903,C07719,2023-07-05,487.67,web,East
O000904,C06242,2024-12-30,311.77,web,North
O000905,C00882,2023-03-09,106.55,store,East
O000906,C07020,2023-10-07,409.91,store,South
O000907,C03617,2023-09-15,199.48,store,East
O000908,C05906,2024-05-20,92.28,store,East
O000909,C00762,2023-11-18,345.08,referral,South
O000910,C06876,2023-10-27,423.76,store,East
O000911,C07519,2023-02-22,267.24,web,East
O000912,C00532,2024-11-20,929.66,store,West
O000913,C06252,2024-08-08,357.07,web,North
O000914,C03000,2024-10-18,331.32,store,East
O000915,C07457,2024-09-10,209.15,store,North
O000916,C02622,2023-10-17,190.43,store,West
O000917,C03132,2024-12-22,177.32,store,West
O000918,C03346,2024-07-04,481.17,store,North
O000919,C01772,2023-07-31,342.71,store,East
O000920,C06222,2024-04-27,317.37,store,North
O000921,C07648,2024-09-05,194.15,web,South
O000922,C03367,2024-10-10,209.2,referral,East
O000923,C07988,2024-11-10,175.59,store,East
O000924,C07772,2024-06-27,120.5,web,West
O000925,C03970,2023-06-23,463.98,store,South
O000926,C02615,2023-06-10,312.07,store,East
O000927,C01154,2023-10-18,379.95,store,East
O000928,C04534,2024-02-08,263.83,web,East
O000929,C07156,2024-03-11,75.63,store,South
O000930,C07440,2023-12-04,261.47,store,West
O000931,C00632,2024-12-28,69.04,store,West
O000932,C01607,2023-12-03,475.81,web,South
O000933,C02273,2023-08-10,204.28,store,North
O000934,C03743,2024-09-01,119.3,web,East
O000935,C02642,2023-03-01,152.15,store,North
O000936,C01138,2024-09-14,460.05,store,East
O000937,C04707,2024-03-01,143.25,store,West
O000938,C03568,2023-10-19,109.86,store,East
O000939,C04468,2023-09-16,327.79,store,West
O000940,C07787,2024-01-26,92.38,store,West
O000941,C03589,2023-06-27,262.42,web,South
O000942,C07182,2024-11-18,355.3,web,West
O000943,C06189,2024-03-20,113.13,referral,West
O000944,C03155,2023-05-31,400.56,referral,South
O000945,C04108,2024-01-22,242.94,store,West
O000946,C02535,2024-12-26,370.25,store,East
O000947,C03391,2024-04-30,164.06,store,West
O000948,C06986,2023-02-24,246.59,store,East
O000949,C05250,2023-06-24,264.38,web,East
O000950,C07150,2024-08-26,183.07,store,West
O000951,C05724,2024-12-22,406.01,store,West
O000952,C06305,2024-12-19,129.93,web,East
O000953,C01293,2023-05-04,348.43,web,East
O000954,C07140,2024-01-19,469.58,store,South
O000955,C06500,2023-01-20,426.98,web,East
O000956,C07503,2023-08-10,393.85,store,East
O000957,C02150,2023-11-12,114.26,store,East
O000958,C02602,2024-10-29,391.49,web,West
O000959,C01690,2023-08-01,218.57,store,South
O000960,C04292,2024-10-23,96.51,store,East
O000961,C05020,2023-10-12,364.02,referral,North
O000962,C05652,2023-02-08,79.69,store,West
O000963,C02564,2024-05-14,221.6,web,West
O000964,C06117,2023-03-17,436.91,store,East
O000965,C05171,2024-03-20,358.95,referral,East
O000966,C05213,2024-02-03,282.77,store,West
O000967,C02435,2023-11-04,447.12,store,North
O000968,C04889,2023-10-28,387.25,store,North
O000969,C01900,2023-04-03,261.4,web,West
O000970,C02401,2023-03-20,386.2,store,West
O000971,C05391,2024-04-04,447.44,store,West
O000972,C04922,2023-09-08,114.68,store,West
O000973,C07409,2024-05-04,140.11,web,East
O000974,C03318,2024-09-08,376.67,referral,East
O000975,C01070,2023-10-17,126.62,store,West
O000976,C02925,2024-05-15,124.93,web,South
O000977,C05444,2024-04-23,345.31,web,South
O000978,C02372,2023-01-05,290.97,store,North
O000979,C05896,2023-10-20,390.56,store,South
O000980,C01774,2023-02-23,193.48,web,East
O000981,C01073,2024-08-25,323.8,store,East
O000982,C04490,2023-08-12,453.51,web,South
O000983,C01060,2024-01-08,456.56,web,West
O000984,C02304,2023-03-13,343.91,store,North
O000985,C03902,2023-03-14,60.5,web,North
O000986,C01044,2024-04-14,287.8,store,West
O000987,C04612,2023-05-21,80.65,web,West
O000988,C04858,2024-07-28,495.39,web,East
O000989,C04114,2024-06-04,498.66,store,South
O000990,C01190,2023-10-24,102.2,web,South
O000991,C03859,2023-11-15,255.27,referral,South
O000992,C07242,2024-06-17,437.53,web,East
O000993,C00507,2023-12-23,102.23,web,West
O000994,C02546,2024-02-03,298.52,store,East
O000995,C07695,2024-10-14,139.85,store,West
O000996,C06556,2023-02-01,268.55,store,East
O000997,C04743,2023-01-12,141.04,store,East
O000998,C01570,2024-07-21,288.63,store,South
O000999,C04817,2023-02-15,235.21,web,South
O001000,C06080,2023-12-15,227.24,web,East
O001001,C07270,2024-11-09,122.16,store,West
O001002,C07299,2023-03-12,346.91,web,East
O001003,C06884,2024-06-18,81.61,store,East
O001004,C03265,2024-12-19,470.24,referral,South
O001005,C02512,2024-11-29,76.56,web,East
O001006,C02080,2024-10-12,235.18,store,North
O001007,C07492,2024-10-18,179.05,store,West
O001008,C00198,2023-12-12,298.26,web,West
O001009,C06276,2024-01-07,61.21,web,West
O001010,C06822,2024-02-06,247.55,store,West
O001011,C06525,2024-11-08,389.17,store,East
O001012,C03815,2024-03-21,413.24,web,West
O001013,C03659,2023-03-24,470.42,store,East
O001014,C07310,2023-08-14,98.77,store,West
O001015,C06489,2024-11-30,299.33,store,West
O001016,C03062,2024-10-24,230.62,store,West
O001017,C00135,2023-12-13,341.32,web,South
O001018,C06830,2024-04-24,424.36,store,South
O001019,C04502,2023-01-20,319.77,web,West
O001020,C00035,2024-02-09,153.06,store,South
O001021,C05549,2024-08-31,194.59,web,North
O001022,C06502,2023-09-05,451.65,web,North
O001023,C04120,2024-01-29,352.19,web,South
O001024,C02263,2023-12-27,318.22,web,South
O001025,C03677,2023-04-30,112.63,store,East
O001026,C01980,2023-12-15,203.6,store,East
O001027,C06824,2023-12-18,381.84,store,West
O001028,C00789,2023-05-09,61.65,store,West
O001029,C06467,2024-10-02,468.23,store,East
